system:time_start,precipitationCal
"Aug 24, 2016",0
"Aug 25, 2016",0
"Aug 26, 2016",0
"Aug 27, 2016",0
"Aug 28, 2016",0
"Aug 29, 2016",0
"Aug 30, 2016",0
"Aug 31, 2016",0
"Sep 1, 2016",0.003
"Sep 2, 2016",0
"Sep 3, 2016",0
"Sep 4, 2016",0
"Sep 5, 2016",1.52
"Sep 6, 2016",0
"Sep 7, 2016",0
"Sep 8, 2016",0
"Sep 9, 2016",0
"Sep 10, 2016",0
"Sep 11, 2016",0
"Sep 12, 2016",0
"Sep 13, 2016",0
"Sep 14, 2016",0
"Sep 15, 2016",0
"Sep 16, 2016",1.562
"Sep 17, 2016",1.431
"Sep 18, 2016",1.09
"Sep 19, 2016",0
"Sep 20, 2016",0
"Sep 21, 2016",0.369
"Sep 22, 2016",0
"Sep 23, 2016",0
"Sep 24, 2016",0.059
"Sep 25, 2016",0.9
"Sep 26, 2016",1.833
"Sep 27, 2016",0.378
"Sep 28, 2016",0
"Sep 29, 2016",0
"Sep 30, 2016",0.122
"Oct 1, 2016",1.937
"Oct 2, 2016",6.011
"Oct 3, 2016",0
"Oct 4, 2016",3.137
"Oct 5, 2016",3.116
"Oct 6, 2016",1.048
"Oct 7, 2016",9.199
"Oct 8, 2016",0
"Oct 9, 2016",0
"Oct 10, 2016",0
"Oct 11, 2016",0
"Oct 12, 2016",0
"Oct 13, 2016",0.833
"Oct 14, 2016",0
"Oct 15, 2016",0
"Oct 16, 2016",0
"Oct 17, 2016",0
"Oct 18, 2016",0
"Oct 19, 2016",0
"Oct 20, 2016",0
"Oct 21, 2016",0
"Oct 22, 2016",0
"Oct 23, 2016",0
"Oct 24, 2016",0.079
"Oct 25, 2016",0
"Oct 26, 2016",0
"Oct 27, 2016",0
"Oct 28, 2016",1.437
"Oct 29, 2016",6.901
"Oct 30, 2016",7.96
"Oct 31, 2016",0
"Nov 1, 2016",0
"Nov 2, 2016",1.313
"Nov 3, 2016",0
"Nov 4, 2016",0
"Nov 5, 2016",0.023
"Nov 6, 2016",1.627
"Nov 7, 2016",7.236
"Nov 8, 2016",3.545
"Nov 9, 2016",1.87
"Nov 10, 2016",1.234
"Nov 11, 2016",0
"Nov 12, 2016",3.216
"Nov 13, 2016",8.446
"Nov 14, 2016",5.35
"Nov 15, 2016",6.747
"Nov 16, 2016",1.058
"Nov 17, 2016",6.234
"Nov 18, 2016",22.001
"Nov 19, 2016",15.914
"Nov 20, 2016",0
"Nov 21, 2016",0
"Nov 22, 2016",0
"Nov 23, 2016",2.811
"Nov 24, 2016",1.931
"Nov 25, 2016",0.281
"Nov 26, 2016",0
"Nov 27, 2016",5.103
"Nov 28, 2016",0
"Nov 29, 2016",0
"Nov 30, 2016",0.471
"Dec 1, 2016",0
"Dec 2, 2016",0
"Dec 3, 2016",0
"Dec 4, 2016",0.781
"Dec 5, 2016",14.487
"Dec 6, 2016",0.236
"Dec 7, 2016",0
"Dec 8, 2016",1.772
"Dec 9, 2016",2.526
"Dec 10, 2016",3.343
"Dec 11, 2016",0.008
"Dec 12, 2016",11.145
"Dec 13, 2016",4.807
"Dec 14, 2016",0.641
"Dec 15, 2016",0.011
"Dec 16, 2016",0.7
"Dec 17, 2016",0.291
"Dec 18, 2016",1.869
"Dec 19, 2016",2.714
"Dec 20, 2016",1.097
"Dec 21, 2016",1.438
"Dec 22, 2016",0
"Dec 23, 2016",0
"Dec 24, 2016",0
"Dec 25, 2016",0
"Dec 26, 2016",0
"Dec 27, 2016",0
"Dec 28, 2016",0
"Dec 29, 2016",0.003
"Dec 30, 2016",0
"Dec 31, 2016",0.034
"Jan 1, 2017",0
"Jan 2, 2017",0
"Jan 3, 2017",0
"Jan 4, 2017",0
"Jan 5, 2017",0
"Jan 6, 2017",0
"Jan 7, 2017",0
"Jan 8, 2017",0
"Jan 9, 2017",0
"Jan 10, 2017",0.1
"Jan 11, 2017",0
"Jan 12, 2017",0
"Jan 13, 2017",1.282
"Jan 14, 2017",1.23
"Jan 15, 2017",8.64
"Jan 16, 2017",0.922
"Jan 17, 2017",0
"Jan 18, 2017",0
"Jan 19, 2017",0
"Jan 20, 2017",0
"Jan 21, 2017",0
"Jan 22, 2017",0.51
"Jan 23, 2017",0
"Jan 24, 2017",0
"Jan 25, 2017",0
"Jan 26, 2017",0
"Jan 27, 2017",0
"Jan 28, 2017",0.022
"Jan 29, 2017",0
"Jan 30, 2017",0.525
"Jan 31, 2017",0
"Feb 1, 2017",0.565
"Feb 2, 2017",1.044
"Feb 3, 2017",3.178
"Feb 4, 2017",2.737
"Feb 5, 2017",3.113
"Feb 6, 2017",1.543
"Feb 7, 2017",8.189
"Feb 8, 2017",4.85
"Feb 9, 2017",2.696
"Feb 10, 2017",2.504
"Feb 11, 2017",0.25
"Feb 12, 2017",0.109
"Feb 13, 2017",0
"Feb 14, 2017",3.018
"Feb 15, 2017",0.676
"Feb 16, 2017",0
"Feb 17, 2017",0
"Feb 18, 2017",0.243
"Feb 19, 2017",0
"Feb 20, 2017",0
"Feb 21, 2017",10.133
"Feb 22, 2017",0.137
"Feb 23, 2017",9.531
"Feb 24, 2017",0
"Feb 25, 2017",0
"Feb 26, 2017",1.32
"Feb 27, 2017",0.006
"Feb 28, 2017",1.104
"Mar 1, 2017",1.779
"Mar 2, 2017",0
"Mar 3, 2017",0
"Mar 4, 2017",0
"Mar 5, 2017",0
"Mar 6, 2017",0
"Mar 7, 2017",1.832
"Mar 8, 2017",0.006
"Mar 9, 2017",2.586
"Mar 10, 2017",0
"Mar 11, 2017",0
"Mar 12, 2017",0
"Mar 13, 2017",0
"Mar 14, 2017",0
"Mar 15, 2017",0.998
"Mar 16, 2017",0.151
"Mar 17, 2017",0
"Mar 18, 2017",1.429
"Mar 19, 2017",3.017
"Mar 20, 2017",3.772
"Mar 21, 2017",4.995
"Mar 22, 2017",0
"Mar 23, 2017",0
"Mar 24, 2017",0
"Mar 25, 2017",0
"Mar 26, 2017",0.024
"Mar 27, 2017",0.189
"Mar 28, 2017",4.397
"Mar 29, 2017",0.016
"Mar 30, 2017",0
"Mar 31, 2017",5.98
"Apr 1, 2017",1.05
"Apr 2, 2017",0
"Apr 3, 2017",0
"Apr 4, 2017",0
"Apr 5, 2017",0
"Apr 6, 2017",0
"Apr 7, 2017",0
"Apr 8, 2017",0
"Apr 9, 2017",0
"Apr 10, 2017",0.75
"Apr 11, 2017",0
"Apr 12, 2017",0
"Apr 13, 2017",1.243
"Apr 14, 2017",0
"Apr 15, 2017",0
"Apr 16, 2017",0
"Apr 17, 2017",0
"Apr 18, 2017",0.36
"Apr 19, 2017",0
"Apr 20, 2017",0
"Apr 21, 2017",0
"Apr 22, 2017",0
"Apr 23, 2017",5.107
"Apr 24, 2017",0.06
"Apr 25, 2017",0
"Apr 26, 2017",0
"Apr 27, 2017",1.01
"Apr 28, 2017",8.321
"Apr 29, 2017",0
"Apr 30, 2017",0
"May 1, 2017",0
"May 2, 2017",0.231
"May 3, 2017",0.96
"May 4, 2017",0
"May 5, 2017",0
"May 6, 2017",0
"May 7, 2017",37.86
"May 8, 2017",0
"May 9, 2017",0
"May 10, 2017",0
"May 11, 2017",0
"May 12, 2017",0
"May 13, 2017",0
"May 14, 2017",0
"May 15, 2017",0.046
"May 16, 2017",0.778
"May 17, 2017",1.627
"May 18, 2017",1.6
"May 19, 2017",4.457
"May 20, 2017",6.362
"May 21, 2017",7.197
"May 22, 2017",0.296
"May 23, 2017",0
"May 24, 2017",0
"May 25, 2017",0
"May 26, 2017",0
"May 27, 2017",0
"May 28, 2017",0
"May 29, 2017",0
"May 30, 2017",0
"May 31, 2017",0
