"","date","EVI_hectareID_1","EVI_sd_hectareID_1","EVI_hectareID_2","EVI_sd_hectareID_2","EVI_hectareID_3","EVI_sd_hectareID_3","EVI_hectareID_4","EVI_sd_hectareID_4","EVI_hectareID_5","EVI_sd_hectareID_5","EVI_hectareID_6","EVI_sd_hectareID_6","EVI_hectareID_7","EVI_sd_hectareID_7","EVI_hectareID_8","EVI_sd_hectareID_8","EVI_hectareID_9","EVI_sd_hectareID_9","EVI_hectareID_10","EVI_sd_hectareID_10","EVI_hectareID_11","EVI_sd_hectareID_11","EVI_hectareID_12","EVI_sd_hectareID_12","EVI_hectareID_13","EVI_sd_hectareID_13","EVI_hectareID_14","EVI_sd_hectareID_14","EVI_hectareID_15","EVI_sd_hectareID_15","EVI_hectareID_16","EVI_sd_hectareID_16","EVI_hectareID_17","EVI_sd_hectareID_17","EVI_hectareID_18","EVI_sd_hectareID_18","EVI_hectareID_19","EVI_sd_hectareID_19","EVI_hectareID_20","EVI_sd_hectareID_20","EVI_hectareID_21","EVI_sd_hectareID_21","EVI_hectareID_22","EVI_sd_hectareID_22","EVI_hectareID_23","EVI_sd_hectareID_23","EVI_hectareID_24","EVI_sd_hectareID_24","EVI_hectareID_25","EVI_sd_hectareID_25","EVI_hectareID_26","EVI_sd_hectareID_26","EVI_hectareID_27","EVI_sd_hectareID_27","EVI_hectareID_28","EVI_sd_hectareID_28","EVI_hectareID_29","EVI_sd_hectareID_29","EVI_hectareID_30","EVI_sd_hectareID_30","EVI_hectareID_31","EVI_sd_hectareID_31","EVI_hectareID_32","EVI_sd_hectareID_32","EVI_hectareID_33","EVI_sd_hectareID_33","EVI_hectareID_34","EVI_sd_hectareID_34","EVI_hectareID_35","EVI_sd_hectareID_35","EVI_hectareID_36","EVI_sd_hectareID_36","EVI_hectareID_37","EVI_sd_hectareID_37","EVI_hectareID_38","EVI_sd_hectareID_38","EVI_hectareID_39","EVI_sd_hectareID_39","EVI_hectareID_40","EVI_sd_hectareID_40","EVI_hectareID_41","EVI_sd_hectareID_41","EVI_hectareID_42","EVI_sd_hectareID_42","EVI_hectareID_43","EVI_sd_hectareID_43","EVI_hectareID_44","EVI_sd_hectareID_44","EVI_hectareID_45","EVI_sd_hectareID_45","EVI_hectareID_46","EVI_sd_hectareID_46","EVI_hectareID_47","EVI_sd_hectareID_47","EVI_hectareID_48","EVI_sd_hectareID_48","EVI_hectareID_49","EVI_sd_hectareID_49","EVI_hectareID_50","EVI_sd_hectareID_50","EVI_hectareID_51","EVI_sd_hectareID_51","EVI_hectareID_52","EVI_sd_hectareID_52","EVI_hectareID_53","EVI_sd_hectareID_53","EVI_hectareID_54","EVI_sd_hectareID_54","EVI_hectareID_55","EVI_sd_hectareID_55","EVI_hectareID_56","EVI_sd_hectareID_56","EVI_hectareID_57","EVI_sd_hectareID_57","EVI_hectareID_58","EVI_sd_hectareID_58","EVI_hectareID_59","EVI_sd_hectareID_59","EVI_hectareID_60","EVI_sd_hectareID_60","EVI_hectareID_61","EVI_sd_hectareID_61","EVI_hectareID_62","EVI_sd_hectareID_62","EVI_hectareID_63","EVI_sd_hectareID_63","EVI_hectareID_64","EVI_sd_hectareID_64","EVI_hectareID_65","EVI_sd_hectareID_65","EVI_hectareID_66","EVI_sd_hectareID_66","EVI_hectareID_67","EVI_sd_hectareID_67","EVI_hectareID_68","EVI_sd_hectareID_68","EVI_hectareID_69","EVI_sd_hectareID_69","EVI_hectareID_70","EVI_sd_hectareID_70","EVI_hectareID_71","EVI_sd_hectareID_71","EVI_hectareID_72","EVI_sd_hectareID_72","EVI_hectareID_73","EVI_sd_hectareID_73","EVI_hectareID_74","EVI_sd_hectareID_74","EVI_hectareID_75","EVI_sd_hectareID_75","EVI_hectareID_76","EVI_sd_hectareID_76","EVI_hectareID_77","EVI_sd_hectareID_77","EVI_hectareID_78","EVI_sd_hectareID_78","EVI_hectareID_79","EVI_sd_hectareID_79","EVI_hectareID_80","EVI_sd_hectareID_80","EVI_hectareID_81","EVI_sd_hectareID_81","EVI_hectareID_82","EVI_sd_hectareID_82","EVI_hectareID_83","EVI_sd_hectareID_83","EVI_hectareID_84","EVI_sd_hectareID_84","EVI_hectareID_85","EVI_sd_hectareID_85","EVI_hectareID_86","EVI_sd_hectareID_86","EVI_hectareID_87","EVI_sd_hectareID_87","EVI_hectareID_88","EVI_sd_hectareID_88","EVI_hectareID_89","EVI_sd_hectareID_89","EVI_hectareID_90","EVI_sd_hectareID_90","EVI_hectareID_91","EVI_sd_hectareID_91","EVI_hectareID_92","EVI_sd_hectareID_92","EVI_hectareID_93","EVI_sd_hectareID_93","EVI_hectareID_94","EVI_sd_hectareID_94","EVI_hectareID_95","EVI_sd_hectareID_95","EVI_hectareID_96","EVI_sd_hectareID_96","EVI_hectareID_97","EVI_sd_hectareID_97","EVI_hectareID_98","EVI_sd_hectareID_98","EVI_hectareID_99","EVI_sd_hectareID_99","EVI_hectareID_100","EVI_sd_hectareID_100","EVI_hectareID_101","EVI_sd_hectareID_101","EVI_hectareID_102","EVI_sd_hectareID_102","EVI_hectareID_103","EVI_sd_hectareID_103","EVI_hectareID_104","EVI_sd_hectareID_104","EVI_hectareID_105","EVI_sd_hectareID_105","EVI_hectareID_106","EVI_sd_hectareID_106","EVI_hectareID_107","EVI_sd_hectareID_107","EVI_hectareID_108","EVI_sd_hectareID_108","EVI_hectareID_109","EVI_sd_hectareID_109","EVI_hectareID_110","EVI_sd_hectareID_110","EVI_hectareID_111","EVI_sd_hectareID_111","EVI_hectareID_112","EVI_sd_hectareID_112","EVI_hectareID_113","EVI_sd_hectareID_113","EVI_hectareID_114","EVI_sd_hectareID_114","EVI_hectareID_115","EVI_sd_hectareID_115","EVI_hectareID_116","EVI_sd_hectareID_116","EVI_hectareID_117","EVI_sd_hectareID_117","EVI_hectareID_118","EVI_sd_hectareID_118","EVI_hectareID_119","EVI_sd_hectareID_119","EVI_hectareID_120","EVI_sd_hectareID_120","EVI_hectareID_121","EVI_sd_hectareID_121","EVI_hectareID_122","EVI_sd_hectareID_122","EVI_hectareID_123","EVI_sd_hectareID_123","EVI_hectareID_124","EVI_sd_hectareID_124","EVI_hectareID_125","EVI_sd_hectareID_125","EVI_hectareID_126","EVI_sd_hectareID_126","EVI_hectareID_127","EVI_sd_hectareID_127","EVI_hectareID_128","EVI_sd_hectareID_128","EVI_hectareID_129","EVI_sd_hectareID_129"
"11",2019-02-15,0.578831,0,NA,NA,NA,NA,0.684909,0,0.609794,0,NA,NA,NA,NA,NA,NA,0.597218,0,NA,NA,NA,NA,NA,NA,NA,NA,0.588652,0,NA,NA,NA,NA,0.614362,0,0.535991,0,NA,NA,0.61253,0,NA,NA,NA,NA,NA,NA,0.610019,0,NA,NA,NA,NA,NA,NA,0.574688,0,0.574456,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600264,0,NA,NA,NA,NA,NA,NA,NA,NA,0.598896,0,NA,NA,NA,NA,NA,NA,NA,NA,0.652157,0,0.652562,0,NA,NA,0.294477,0,NA,NA,NA,NA,NA,NA,NA,NA,0.564895,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557756,0,NA,NA,NA,NA,NA,NA,NA,NA,0.583788,0,0.616171,0,0.601985,0,NA,NA,NA,NA,0.679739,0,0.615803,0,NA,NA,NA,NA,NA,NA,NA,NA,0.626586,0,0.590747,0,0.603873,0,0.596706,0,NA,NA,NA,NA,NA,NA,0.598827,0,NA,NA,NA,NA,NA,NA,NA,NA,0.680873,0,NA,NA,0.575709,0,NA,NA,NA,NA,NA,NA,0.658389,0,NA,NA,0.595564,0,NA,NA,0.650445,0,0.6141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613016,0,0.608263,0,0.583878,0,NA,NA
"12",2019-02-25,0.544788,0,0.345944,0,0.530438,0,0.619485,0,0.565013,0,0.588257,0,0.625849,0,0.542557,0,0.559431,0,0.568728,0,0.55941,0,0.559761,0,0.545089,0,0.55267,0,0.525426,0,0.416959,0,0.568225,0,0.569708,0,0.56473,0,0.566337,0,0.542507,0,0.554354,0,0.559835,0,0.572022,0,0.544922,0,0.569711,0,0.551773,0,0.545007,0,0.547334,0,0.5763,0,0.573258,0,0.565183,0,0.565883,0,0.574835,0,0.556333,0,0.55787,0,0.529823,0,0.560102,0,0.591364,0,0.549283,0,0.528155,0,0.540463,0,0.613165,0,0.501086,0,0.600617,0,0.569,0,0.589676,0,0.562197,0,0.57018,0,0.649759,0,0.541383,0,0.604402,0,0.550704,0,0.551104,0,0.561502,0,0.613573,0,0.580237,0,0.573668,0,0.6259,0,0.61242,0,0.537466,0,0.659039,0,0.572137,0,0.585714,0,0.556631,0,0.554884,0,0.554755,0,0.560857,0,0.535852,0,0.582604,0,0.557103,0,0.58968,0,0.607118,0,0.549745,0,0.556945,0,0.549075,0,0.585865,0,0.551538,0,0.589193,0,0.583187,0,0.536071,0,0.602746,0,0.553475,0,0.542255,0,0.546008,0,0.567811,0,0.567098,0,0.544827,0,0.559321,0,0.54884,0,0.623496,0,0.564674,0,0.548028,0,0.574866,0,0.600179,0,0.568967,0,0.564805,0,0.554869,0,0.563207,0,0.568496,0,0.552488,0,0.584421,0,0.578016,0,0.555791,0,0.574715,0,0.559654,0,0.542541,0,0.552841,0,0.606425,0,0.554261,0,0.542369,0,0.573547,0,0.576549,0,0.555129,0,0.62551,0,0.578255,0,0.557774,0,0.610484,0,0.594161,0,0.581677,0,0.552566,0,0.541833,0,0.538405,0,0.611585,0,0.555662,0,0.555982,0,0.567241,0,0.550367,0,0.597767,0
"13",2019-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679308,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.648484,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621845,0,NA,NA,NA,NA,NA,NA,0.621571,0,NA,NA,NA,NA,NA,NA,NA,NA,0.652519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656252,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",2019-03-12,NA,NA,NA,NA,NA,NA,0.682696,0,NA,NA,NA,NA,0.67265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39869,0,0.604957,0,0.540365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639747,0,NA,NA,NA,NA,0.6053,0,NA,NA,0.640751,0,0.644467,0,0.626077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52989,0,NA,NA,NA,NA,NA,NA,0.604286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506352,0,NA,NA,0.642755,0,NA,NA,0.264101,0,NA,NA,NA,NA,NA,NA,NA,NA,0.647627,0,NA,NA,NA,NA,0.691386,0,NA,NA,NA,NA,NA,NA,NA,NA,0.632248,0,0.716335,0,0.629586,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621783,0,0.618803,0,0.585448,0,NA,NA,NA,NA,0.614405,0,0.603552,0,0.646437,0,NA,NA,NA,NA,0.608538,0,NA,NA,0.649901,0,0.616127,0,0.65019,0,0.67841,0,NA,NA,NA,NA,0.641897,0,NA,NA,NA,NA,NA,NA,NA,NA,0.610076,0,0.599865,0,NA,NA,NA,NA,0.37263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",2019-03-17,0.536542,0,0.33683,0,0.522365,0,0.59365,0,0.563189,0,0.558924,0,0.605056,0,0.523366,0,0.558063,0,0.547178,0,0.532303,0,0.544589,0,0.52249,0,0.540199,0,0.50748,0,0.422905,0,0.548423,0,0.562299,0,0.549441,0,0.564282,0,0.525689,0,0.534942,0,0.541295,0,0.556819,0,0.535158,0,0.548635,0,0.542101,0,0.525823,0,0.531633,0,0.559424,0,0.561798,0,0.545381,0,0.556135,0,0.562126,0,0.541781,0,0.526306,0,0.524845,0,0.547898,0,0.570477,0,0.54095,0,0.505025,0,0.524602,0,0.589327,0,0.511727,0,0.576135,0,0.560652,0,0.60714,0,0.56594,0,0.551351,0,0.640608,0,0.533141,0,0.59241,0,0.53355,0,0.531717,0,0.556778,0,0.618038,0,0.581773,0,0.550791,0,0.608979,0,0.613719,0,0.512864,0,0.655801,0,0.373883,0,0.58568,0,0.533151,0,0.539363,0,0.544637,0,0.541956,0,0.522531,0,0.571472,0,0.536996,0,0.560107,0,0.597473,0,0.547222,0,0.537888,0,0.533636,0,0.573913,0,0.529196,0,0.598223,0,0.550296,0,0.520956,0,0.602752,0,0.526371,0,0.522093,0,0.526583,0,0.549906,0,0.540732,0,0.418335,0,0.529556,0,0.542024,0,0.633446,0,0.546533,0,0.526772,0,0.557366,0,0.606753,0,0.557962,0,0.534995,0,0.563716,0,NA,NA,0.560189,0,0.529344,0,0.581083,0,0.561713,0,0.544591,0,0.595588,0,0.56799,0,0.52987,0,0.530306,0,0.587662,0,0.534282,0,0.530476,0,0.558865,0,0.568561,0,0.54373,0,0.654388,0,0.545097,0,0.550368,0,0.618734,0,0.600143,0,0.560694,0,0.541513,0,0.517221,0,0.522356,0,0.608562,0,0.552739,0,0.544342,0,0.568225,0,0.543793,0,0.580627,0
"16",2019-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653146,0,NA,NA,NA,NA,0.588235,0,NA,NA,NA,NA,0.508445,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61558,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.630075,0,NA,NA,0.667481,0,NA,NA,0.583947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666235,0,0.689559,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.650398,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59952,0,NA,NA,NA,NA,NA,NA,0.620127,0,0.691363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.463403,0,NA,NA,NA,NA,NA,NA,0.696247,0,NA,NA,NA,NA,0.684364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639377,0,NA,NA,NA,NA,NA,NA,NA,NA
"17",2019-04-06,0.57597,0,NA,NA,NA,NA,NA,NA,0.59538,0,NA,NA,NA,NA,NA,NA,0.596641,0,NA,NA,NA,NA,NA,NA,NA,NA,0.57971,0,0.330728,0,0.181261,0,NA,NA,NA,NA,0.600505,0,0.591001,0,0.569718,0,NA,NA,NA,NA,NA,NA,0.564761,0,NA,NA,0.512891,0,NA,NA,NA,NA,0.646237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585857,0,NA,NA,NA,NA,0.615004,0,NA,NA,0.668371,0,0.58409,0,0.596459,0,NA,NA,0.534191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.642912,0,0.598728,0,NA,NA,NA,NA,NA,NA,0.678519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613339,0,0.589153,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657098,0,0.593406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675996,0,0.632426,0,NA,NA,NA,NA,0.433317,0,NA,NA,0.284002,0,NA,NA,0.600538,0,0.584004,0,NA,NA,0.585773,0,NA,NA,0.610533,0,0.631523,0,NA,NA,0.582247,0,NA,NA,0.625195,0,0.623905,0,NA,NA,0.54273,0,NA,NA,0.676372,0,0.66812,0,NA,NA,NA,NA,0.5617,0,0.576689,0,0.634828,0,0.276593,0,NA,NA,0.585951,0,0.567985,0,0.620476,0
"18",2019-04-11,NA,NA,0.316343,0,NA,NA,0.519794,0,NA,NA,0.592013,0,0.582782,0,0.558601,0,NA,NA,0.574724,0,0.552672,0,NA,NA,NA,NA,NA,NA,NA,NA,0.435636,0,0.563101,0,0.599265,0,NA,NA,NA,NA,0.539292,0,NA,NA,NA,NA,NA,NA,NA,NA,0.521605,0,NA,NA,0.511137,0,0.555408,0,NA,NA,NA,NA,0.528738,0,NA,NA,NA,NA,0.555002,0,0.528999,0,NA,NA,NA,NA,0.386788,0,0.567006,0,0.484777,0,0.557221,0,0.597397,0,0.535256,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551567,0,NA,NA,0.634445,0,0.595724,0,0.468366,0,NA,NA,NA,NA,0.44941,0,0.671674,0,0.546093,0,NA,NA,0.501545,0,0.601196,0,0.526011,0,NA,NA,NA,NA,0.565529,0,0.592363,0,0.539496,0,NA,NA,NA,NA,NA,NA,NA,NA,0.634545,0,0.566669,0,NA,NA,0.509222,0,0.536864,0,NA,NA,0.52008,0,NA,NA,NA,NA,0.527815,0,0.549841,0,0.51835,0,0.551361,0,NA,NA,NA,NA,0.478164,0,0.561236,0,NA,NA,NA,NA,0.514742,0,0.411085,0,NA,NA,NA,NA,0.597233,0,0.549219,0,NA,NA,NA,NA,NA,NA,0.529031,0,NA,NA,NA,NA,0.608978,0,0.564735,0,0.47411,0,NA,NA,NA,NA,0.5288,0,0.50339,0,NA,NA,NA,NA,0.489085,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2019-04-21,NA,NA,NA,NA,0.510753,0,NA,NA,0.583411,0,NA,NA,NA,NA,NA,NA,NA,NA,0.540262,0,NA,NA,NA,NA,NA,NA,0.569771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571326,0,NA,NA,NA,NA,NA,NA,0.553605,0,0.521479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56767,0,NA,NA,NA,NA,NA,NA,0.536463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384511,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.522279,0,NA,NA,NA,NA,NA,NA,NA,NA,0.551944,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604078,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604702,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550054,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566834,0,NA,NA,NA,NA,NA,NA,0.525073,0,NA,NA,NA,NA,NA,NA,NA,NA,0.550574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643907,0,NA,NA,0.553881,0,NA,NA,NA,NA,NA,NA
"20",2019-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606228,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445861,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654951,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664099,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636375,0,0.622601,0,NA,NA,NA,NA,NA,NA,NA,NA,0.184029,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6442,0,0.289368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.680883,0
"21",2019-05-11,NA,NA,0.362077,0,NA,NA,0.596549,0,NA,NA,NA,NA,0.651106,0,NA,NA,NA,NA,NA,NA,NA,NA,0.544739,0,NA,NA,NA,NA,NA,NA,0.464353,0,NA,NA,NA,NA,NA,NA,0.581646,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608062,0,0.586324,0,NA,NA,NA,NA,0.593142,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551999,0,0.52285,0,0.600541,0,NA,NA,0.620017,0,0.583592,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641225,0,0.585199,0,NA,NA,0.615461,0,0.625099,0,0.538939,0,0.649175,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538471,0,0.517112,0,0.637214,0,NA,NA,NA,NA,NA,NA,0.612099,0,0.564129,0,0.603805,0,NA,NA,NA,NA,NA,NA,NA,NA,0.565275,0,0.554437,0,0.57712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609572,0,NA,NA,NA,NA,0.540379,0,NA,NA,NA,NA,NA,NA,0.427247,0,NA,NA,0.667451,0,NA,NA,0.604324,0,0.623761,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2019-05-31,0.460916,0,NA,NA,NA,NA,NA,NA,0.538078,0,0.292184,0,NA,NA,NA,NA,0.566998,0,NA,NA,NA,NA,0.587855,0,NA,NA,0.54521,0,0.508279,0,NA,NA,NA,NA,NA,NA,0.556036,0,NA,NA,NA,NA,NA,NA,0.541166,0,NA,NA,0.52931,0,0.428384,0,0.531514,0,NA,NA,0.592206,0,NA,NA,NA,NA,NA,NA,0.611193,0,0.597209,0,NA,NA,NA,NA,0.55733,0,NA,NA,NA,NA,NA,NA,0.573272,0,0.554778,0,NA,NA,NA,NA,NA,NA,NA,NA,0.187993,0,NA,NA,0.591015,0,0.559401,0,0.577984,0,0.48112,0,NA,NA,0.635612,0,0.581088,0,0.583761,0,NA,NA,0.564627,0,NA,NA,NA,NA,NA,NA,0.23313,0,NA,NA,NA,NA,0.578665,0,0.592869,0,NA,NA,0.446293,0,0.554153,0,NA,NA,NA,NA,0.541694,0,NA,NA,0.41028,0,NA,NA,NA,NA,0.633587,0,NA,NA,0.610524,0,NA,NA,0.278953,0,0.625199,0,NA,NA,NA,NA,NA,NA,NA,NA,0.588366,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.661502,0,NA,NA,0.581863,0,NA,NA,0.522506,0,NA,NA,NA,NA,0.219408,0,NA,NA,NA,NA,NA,NA,NA,NA,0.540352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552219,0,0.538115,0,0.15659,0,0.625766,0,0.436876,0,NA,NA,0.428603,0,NA,NA,0.622137,0,0.530877,0,0.559525,0,NA,NA,0.506956,0,0.613252,0
