"","date","NDVI_hectareID_27","NDVI_sd_hectareID_27","NDVI_hectareID_26","NDVI_sd_hectareID_26","NDVI_hectareID_17","NDVI_sd_hectareID_17","NDVI_hectareID_24","NDVI_sd_hectareID_24","NDVI_hectareID_09","NDVI_sd_hectareID_09","NDVI_hectareID_11","NDVI_sd_hectareID_11","NDVI_hectareID_31","NDVI_sd_hectareID_31","NDVI_hectareID_07","NDVI_sd_hectareID_07","NDVI_hectareID_08","NDVI_sd_hectareID_08","NDVI_hectareID_12","NDVI_sd_hectareID_12","NDVI_hectareID_24","NDVI_sd_hectareID_24","NDVI_hectareID_25","NDVI_sd_hectareID_25","NDVI_hectareID_28","NDVI_sd_hectareID_28","NDVI_hectareID_18","NDVI_sd_hectareID_18","NDVI_hectareID_03","NDVI_sd_hectareID_03","NDVI_hectareID_30","NDVI_sd_hectareID_30","NDVI_hectareID_14","NDVI_sd_hectareID_14","NDVI_hectareID_04","NDVI_sd_hectareID_04","NDVI_hectareID_06","NDVI_sd_hectareID_06","NDVI_hectareID_20","NDVI_sd_hectareID_20","NDVI_hectareID_23","NDVI_sd_hectareID_23","NDVI_hectareID_05","NDVI_sd_hectareID_05","NDVI_hectareID_16","NDVI_sd_hectareID_16","NDVI_hectareID_01","NDVI_sd_hectareID_01","NDVI_hectareID_21","NDVI_sd_hectareID_21","NDVI_hectareID_02","NDVI_sd_hectareID_02","NDVI_hectareID_15","NDVI_sd_hectareID_15","NDVI_hectareID_13","NDVI_sd_hectareID_13","NDVI_hectareID_22","NDVI_sd_hectareID_22","NDVI_hectareID_19","NDVI_sd_hectareID_19","NDVI_hectareID_10","NDVI_sd_hectareID_10","NDVI_hectareID_29","NDVI_sd_hectareID_29"
"42",2019-10-13,NA,NA,NA,NA,0.839529,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82431,0,0.827141,0,NA,NA,NA,NA,NA,NA,NA,NA
"43",2019-10-18,NA,NA,NA,NA,NA,NA,NA,NA,0.814617,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.835778,0,NA,NA,NA,NA,NA,NA,0.829436,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2019-10-28,NA,NA,0.745399,0,NA,NA,0.857457,0,NA,NA,NA,NA,0.863478,0,0.774227,0,NA,NA,0.822903,0,0.839955,0,NA,NA,0.823226,0,NA,NA,NA,NA,0.867858,0,0.821761,0,0.849428,0,NA,NA,NA,NA,0.838395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508541,0,NA,NA,NA,NA,0.850907,0
"45",2019-11-07,NA,NA,NA,NA,NA,NA,NA,NA,0.845161,0,0.646479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823381,0,NA,NA,NA,NA,NA,NA,NA,NA,0.851133,0,NA,NA,0.846254,0,NA,NA,NA,NA,NA,NA,NA,NA,0.841589,0,NA,NA,NA,NA,NA,NA
"46",2019-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819962,0,NA,NA,NA,NA,NA,NA,0.821419,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810467,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83202,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2019-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862883,0,NA,NA,NA,NA,NA,NA,NA,NA,0.863405,0,0.744763,0,NA,NA,NA,NA,0.876352,0,NA,NA,0.882235,0,NA,NA,NA,NA,NA,NA,0.866264,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613658,0
"48",2019-12-17,0.864771,0,0.729201,0,0.864129,0,NA,NA,NA,NA,NA,NA,0.875244,0,NA,NA,NA,NA,0.731959,0,0.71129,0,0.882821,0,0.878455,0,0.846514,0,NA,NA,0.884682,0,0.853376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873382,0,NA,NA,0.875009,0
"49",2019-12-22,0.845241,0,0.762307,0,0.854072,0,0.86066,0,0.865915,0,0.843891,0,NA,NA,0.866667,0,0.858609,0,0.840328,0,0.849607,0,0.864016,0,0.866263,0,0.835558,0,NA,NA,NA,NA,0.837222,0,NA,NA,NA,NA,0.856377,0,0.843787,0,NA,NA,0.853077,0,NA,NA,0.855331,0,NA,NA,0.832902,0,NA,NA,0.861716,0,0.856979,0,NA,NA,0.851697,0
"50",2019-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-01-01,0.856429,0,NA,NA,NA,NA,NA,NA,0.862949,0,0.863649,0,0.87015,0,0.883392,0,0.880776,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800142,0,NA,NA,NA,NA,0.890216,0,0.643985,0,NA,NA,NA,NA,NA,NA,0.869756,0,NA,NA,NA,NA,NA,NA,0.852492,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2020-01-06,0.85342,0,0.858252,0,0.868289,0,NA,NA,NA,NA,NA,NA,NA,NA,0.892979,0,NA,NA,NA,NA,0.870088,0,0.888767,0,0.874234,0,0.764535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.880515,0,NA,NA,NA,NA
"53",2020-01-11,0.863672,0,0.86972,0,0.881342,0,0.878583,0,0.894412,0,0.876871,0,NA,NA,0.896724,0,NA,NA,NA,NA,0.881521,0,0.788494,0,NA,NA,0.871951,0,0.89487,0,0.886119,0,NA,NA,0.184574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873715,0,0.827754,0,NA,NA,NA,NA,0.875234,0,0.883338,0,0.884491,0,0.87481,0,0.88025,0
"54",2020-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491071,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2020-01-31,NA,NA,0.860588,0,NA,NA,NA,NA,NA,NA,NA,NA,0.881667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885825,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.873094,0,NA,NA,NA,NA
"56",2020-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833418,0,NA,NA,NA,NA,NA,NA,NA,NA
"57",2020-02-10,0.81407,0,0.824074,0,0.847026,0,0.571429,0,NA,NA,NA,NA,0.88718,0,NA,NA,0.869906,0,NA,NA,0.822001,0,0.511387,0,0.88254,0,0.868747,0,0.864828,0,0.894149,0,NA,NA,0.892768,0,0.882976,0,0.838776,0,NA,NA,0.884895,0,NA,NA,0.828951,0,0.871247,0,0.862268,0,NA,NA,0.8,0,0.56162,0,0.879428,0,0.858268,0,0.87939,0
"58",2020-02-15,NA,NA,NA,NA,NA,NA,0.855799,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854026,0,NA,NA,NA,NA,NA,NA
"59",2020-02-20,0.848207,0,0.849783,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875528,0,0.869883,0,NA,NA,NA,NA,0.840647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854525,0,NA,NA
"60",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,0.900564,0,NA,NA,0.889591,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864611,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2020-04-20,NA,NA,NA,NA,NA,NA,NA,NA,0.852233,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516539,0,NA,NA,0.908962,0,NA,NA,NA,NA,NA,NA,0.90326,0,NA,NA,NA,NA,NA,NA,0.904653,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2020-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2020-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743562,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872523,0,0.891365,0,NA,NA,NA,NA,NA,NA,0.893758,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2020-05-10,NA,NA,NA,NA,0.871131,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2020-05-15,0.878788,0,0.879051,0,0.891964,0,0.899281,0,0.901939,0,0.883276,0,0.897982,0,0.896669,0,0.888889,0,0.880767,0,0.890539,0,0.873482,0,0.842887,0,0.856338,0,0.898996,0,0.759647,0,0.879332,0,0.90223,0,0.893325,0,0.848875,0,0.872905,0,0.892999,0,0.8595,0,0.895151,0,0.852179,0,0.898926,0,0.871409,0,0.884326,0,0.403138,0,0.891355,0,0.879544,0,0.894173,0
"66",2020-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772632,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815889,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2020-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853703,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2020-06-09,0.887358,0,0.896894,0,NA,NA,0.907197,0,NA,NA,NA,NA,0.881243,0,0.793265,0,0.829964,0,0.900423,0,0.397857,0,0.912536,0,0.873562,0,0.885402,0,NA,NA,0.838468,0,0.89636,0,NA,NA,0.913176,0,0.896139,0,0.896892,0,NA,NA,NA,NA,0.909423,0,0.896653,0,NA,NA,NA,NA,0.901379,0,NA,NA,NA,NA,0.851728,0,0.904804,0
"69",2020-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891588,0,0.891058,0,NA,NA,0.876281,0,0.900985,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.884758,0,NA,NA,NA,NA,NA,NA,NA,NA
"70",2020-06-24,0.904069,0,0.904727,0,0.907967,0,0.914489,0,0.921878,0,0.90846,0,0.916401,0,0.917683,0,0.915651,0,0.907694,0,0.912006,0,0.919806,0,0.920269,0,0.899093,0,0.919595,0,0.916501,0,0.905975,0,0.919588,0,0.914542,0,0.906368,0,0.905566,0,0.919607,0,0.916881,0,0.914509,0,0.904985,0,0.917958,0,0.904472,0,0.909573,0,0.913295,0,0.913799,0,0.903853,0,0.910156,0
"71",2020-07-04,0.854153,0,0.849875,0,NA,NA,0.880737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867661,0,NA,NA,NA,NA,NA,NA,0.705466,0,NA,NA,NA,NA,0.870668,0,NA,NA,0.766234,0,NA,NA,0.868956,0,NA,NA,NA,NA,NA,NA,0.875969,0,NA,NA,NA,NA,0.870222,0,0.888322,0,0.875669,0,NA,NA,NA,NA
"72",2020-07-09,0.88784,0,NA,NA,NA,NA,NA,NA,0.914057,0,0.900591,0,NA,NA,0.89418,0,0.905755,0,NA,NA,0.855782,0,NA,NA,NA,NA,NA,NA,0.335764,0,0.69605,0,NA,NA,0.900653,0,0.904571,0,NA,NA,NA,NA,0.906369,0,NA,NA,0.908748,0,NA,NA,0.922783,0,NA,NA,0.896187,0,NA,NA,0.668853,0,0.889769,0,0.354156,0
"73",2020-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894561,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899085,0,NA,NA,0.884956,0,NA,NA,0.826813,0,NA,NA,0.893234,0,0.909487,0,NA,NA,0.919052,0,NA,NA,NA,NA,0.86624,0,0.887399,0,NA,NA,NA,NA
"74",2020-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.890188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879581,0,NA,NA,NA,NA
"75",2020-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2020-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2020-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895726,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2020-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88144,0,0.885731,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871214,0,NA,NA,0.88015,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875786,0,NA,NA,NA,NA
"79",2020-08-18,NA,NA,NA,NA,NA,NA,0.877583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2020-08-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.831834,0,NA,NA,NA,NA,NA,NA,0.840523,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733391,0,NA,NA
"81",2020-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874197,0,NA,NA,NA,NA,0.856755,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874488,0
"82",2020-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845646,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824111,0,NA,NA,0.816926,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2020-09-17,NA,NA,NA,NA,0.866515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866184,0,0.87174,0,NA,NA,0.88217,0,NA,NA,NA,NA,NA,NA,NA,NA,0.867129,0,NA,NA,NA,NA,NA,NA,0.871787,0,NA,NA,0.870834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868555,0,NA,NA
"84",2020-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863408,0,NA,NA,NA,NA,NA,NA,0.881095,0,NA,NA,NA,NA,0.864665,0,NA,NA,NA,NA,NA,NA,0.832406,0,NA,NA,NA,NA,0.860453,0,NA,NA,NA,NA,0.865205,0,0.869509,0,NA,NA,NA,NA,NA,NA
"85",2020-10-02,0.829915,0,NA,NA,NA,NA,0.852385,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818554,0,0.832765,0,0.856362,0,0.873418,0,NA,NA,NA,NA,0.860188,0,NA,NA,NA,NA,NA,NA,NA,NA,0.826816,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850185,0,NA,NA,0.854355,0
"86",2020-10-07,0.795508,0,0.791598,0,0.808186,0,0.816789,0,0.830265,0,0.804745,0,0.810892,0,0.819477,0,0.809495,0,0.80588,0,0.808149,0,0.819988,0,0.819407,0,0.796392,0,0.822938,0,0.821482,0,0.806239,0,0.814816,0,0.814612,0,0.807927,0,0.799546,0,0.813507,0,0.818262,0,0.811634,0,0.808491,0,0.808086,0,0.799335,0,0.808996,0,0.822478,0,0.81285,0,0.804573,0,0.802591,0
"87",2020-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.849995,0,0.608271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2020-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.870615,0,NA,NA,0.874801,0,NA,NA,0.852751,0,0.859012,0,0.847427,0,0.854266,0,NA,NA,NA,NA,NA,NA,NA,NA,0.85251,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2020-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823463,0,NA,NA,NA,NA,NA,NA,0.80499,0,NA,NA,NA,NA,NA,NA,NA,NA,0.793163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2020-12-16,0.834254,0,0.823955,0,0.853936,0,0.82491,0,NA,NA,NA,NA,0.857694,0,NA,NA,NA,NA,NA,NA,0.820445,0,0.824571,0,0.845955,0,NA,NA,NA,NA,0.847275,0,NA,NA,NA,NA,NA,NA,0.764964,0,0.805012,0,NA,NA,NA,NA,NA,NA,0.836855,0,NA,NA,NA,NA,NA,NA,NA,NA,0.655311,0,NA,NA,0.83016,0
"91",2021-01-10,NA,NA,NA,NA,NA,NA,NA,NA,0.814744,0,0.845172,0,NA,NA,0.877503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855073,0,NA,NA,0.59471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2021-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865977,0,0.866917,0,NA,NA,NA,NA,NA,NA,0.878136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2021-01-30,NA,NA,0.617555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874325,0,NA,NA,NA,NA,0.883933,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208868,0
"94",2021-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850031,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2021-02-14,NA,NA,NA,NA,NA,NA,0.867497,0,NA,NA,NA,NA,NA,NA,NA,NA,0.889234,0,0.859571,0,0.852321,0,0.859365,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.882889,0,NA,NA,0.864446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86742,0,0.847137,0,0.86132,0,NA,NA,NA,NA,NA,NA
"96",2021-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.788325,0,0.87659,0,NA,NA,0.770787,0,NA,NA,NA,NA,NA,NA,0.853806,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2021-03-01,NA,NA,NA,NA,0.932236,0,0.669049,0,0.933775,0,0.924097,0,NA,NA,0.925201,0,0.910217,0,0.911181,0,0.575075,0,NA,NA,NA,NA,0.879287,0,0.784681,0,NA,NA,0.87264,0,0.934374,0,0.843715,0,0.84391,0,0.555337,0,0.929782,0,0.941618,0,0.759615,0,0.863582,0,0.84082,0,0.9148,0,0.923148,0,0.745154,0,0.841275,0,0.893287,0,NA,NA
"98",2021-03-06,0.820505,0,NA,NA,0.845075,0,NA,NA,0.840244,0,0.837367,0,0.836238,0,0.852349,0,NA,NA,0.8206,0,NA,NA,0.843968,0,NA,NA,NA,NA,0.865374,0,NA,NA,0.835229,0,0.848934,0,0.853777,0,NA,NA,NA,NA,0.857143,0,NA,NA,0.837541,0,NA,NA,NA,NA,0.830483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2021-03-11,0.758895,0,0.874781,0,0.890985,0,0.893822,0,0.899037,0,0.883276,0,0.887849,0,0.892023,0,0.891667,0,0.882336,0,0.887913,0,0.898536,0,0.89493,0,0.871523,0,0.899095,0,0.901469,0,0.881331,0,0.901505,0,0.899237,0,0.882832,0,0.874917,0,0.885804,0,0.895692,0,0.891176,0,NA,NA,0.891092,0,0.875616,0,0.88801,0,0.879004,0,0.891086,0,0.881982,0,0.880936,0
"100",2021-03-16,0.874388,0,NA,NA,NA,NA,0.894254,0,NA,NA,NA,NA,0.889636,0,NA,NA,NA,NA,0.885002,0,NA,NA,NA,NA,NA,NA,NA,NA,0.902073,0,NA,NA,0.883096,0,0.902849,0,0.903766,0,NA,NA,NA,NA,0.884485,0,0.897812,0,0.889764,0,NA,NA,NA,NA,0.872897,0,0.889593,0,NA,NA,NA,NA,NA,NA,NA,NA
"101",2021-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895158,0,0.894737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888188,0,NA,NA,NA,NA
"102",2021-03-31,0.845304,0,NA,NA,0.870799,0,0.857898,0,0.875924,0,0.863848,0,0.869398,0,0.869131,0,0.855157,0,0.860014,0,0.867657,0,NA,NA,0.875666,0,0.854167,0,0.880457,0,0.881897,0,0.862842,0,0.875162,0,0.875661,0,0.865495,0,0.858181,0,0.860048,0,0.873403,0,0.865023,0,0.848554,0,0.865933,0,0.848272,0,0.866578,0,0.784875,0,0.872467,0,0.859709,0,0.861786,0
"103",2021-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868113,0,NA,NA
