"","Date","detrend"
"189",2021-08-06,-0.001
"190",2021-08-11,0
"191",2021-08-16,0
"192",2021-08-21,0.001
"193",2021-08-26,0.000999999999999945
"194",2021-08-31,0.002
"195",2021-09-05,0.001
"196",2021-09-10,0.003
"197",2021-09-15,0.003
"198",2021-09-20,0.003
"199",2021-09-25,0.003
"200",2021-09-30,0.004
"201",2021-10-05,0.004
"202",2021-10-10,0.005
"203",2021-10-15,0.004
"204",2021-10-20,0.005
"205",2021-10-25,0.005
"206",2021-10-30,0.005
"207",2021-11-04,0.005
"208",2021-11-09,0.005
"209",2021-11-14,0.005
"210",2021-11-19,0.00600000000000001
"211",2021-11-24,0.005
"212",2021-11-29,0.005
"213",2021-12-04,0.005
"214",2021-12-09,0.004
"215",2021-12-14,0.005
"216",2021-12-19,0.00399999999999989
"217",2021-12-24,0.004
"218",2021-12-29,0.003
