"","Date","detrend"
"128",2020-09-30,0.001
"129",2020-10-05,0.001
"130",2020-10-10,0.001
"131",2020-10-15,0.002
"132",2020-10-20,0.002
"133",2020-10-25,0.002
"134",2020-10-30,0.003
"135",2020-11-04,0.003
"136",2020-11-09,0.003
"137",2020-11-14,0.004
"138",2020-11-19,0.004
"139",2020-11-24,0.004
"140",2020-11-29,0.004
"141",2020-12-04,0.004
"142",2020-12-09,0.005
"143",2020-12-14,0.004
"144",2020-12-19,0.005
"145",2020-12-24,0.004
"146",2020-12-29,0.005
"147",2021-01-03,0.004
"148",2021-01-08,0.004
"149",2021-01-13,0.005
"150",2021-01-18,0.004
"151",2021-01-23,0.003
"152",2021-01-28,0.004
"153",2021-02-02,0.00299999999999989
"154",2021-02-07,0.003
"155",2021-02-12,0.003
"156",2021-02-17,0.002
"157",2021-02-22,0.002
"158",2021-02-27,0.002
"159",2021-03-04,0.001
"160",2021-03-09,0.001
"161",2021-03-14,0.001
"162",2021-03-19,0
"163",2021-03-24,-0.001
"164",2021-03-29,0
"165",2021-04-03,-0.002
"166",2021-04-08,-0.001
"167",2021-04-13,-0.002
"168",2021-04-18,-0.002
"169",2021-04-23,-0.003
"170",2021-04-28,-0.003
"171",2021-05-03,-0.00299999999999989
"172",2021-05-08,-0.004
"173",2021-05-13,-0.004
"174",2021-05-18,-0.004
"175",2021-05-23,-0.004
"176",2021-05-28,-0.005
"177",2021-06-02,-0.005
"178",2021-06-07,-0.004
"179",2021-06-12,-0.005
"180",2021-06-17,-0.005
"181",2021-06-22,-0.005
"182",2021-07-02,-0.01
"183",2021-07-07,-0.005
"184",2021-07-12,-0.005
"185",2021-07-17,-0.004
"186",2021-07-22,-0.004
"187",2021-07-27,-0.005
"188",2021-08-01,-0.003
"189",2021-08-06,-0.004
"190",2021-08-11,-0.003
"191",2021-08-16,-0.003
"192",2021-08-21,-0.003
"193",2021-08-26,-0.002
"194",2021-08-31,-0.002
"195",2021-09-05,-0.002
"196",2021-09-10,-0.001
"197",2021-09-15,-0.001
"198",2021-09-20,0
"199",2021-09-25,0
"200",2021-09-30,0.001
"201",2021-10-05,0.001
"202",2021-10-10,0.001
"203",2021-10-15,0.002
"204",2021-10-20,0.002
"205",2021-10-25,0.002
"206",2021-10-30,0.003
"207",2021-11-04,0.003
"208",2021-11-09,0.003
"209",2021-11-14,0.004
"210",2021-11-19,0.004
"211",2021-11-24,0.004
"212",2021-11-29,0.004
"213",2021-12-04,0.004
"214",2021-12-09,0.005
"215",2021-12-14,0.004
"216",2021-12-19,0.005
"217",2021-12-24,0.004
"218",2021-12-29,0.005
