"","Date","trend"
"1",2019-01-01,0.598906458530509
"2",2019-01-06,0.59884384725672
"3",2019-01-11,0.598781235982931
"4",2019-01-16,0.598718624709143
"5",2019-01-21,0.598656013435354
"6",2019-01-26,0.598593402161566
"7",2019-01-31,0.598530790887777
"8",2019-02-05,0.598468179613989
"9",2019-02-10,0.5984055683402
"10",2019-02-15,0.598342957066412
"11",2019-02-20,0.598280345792623
"12",2019-02-25,0.598217734518835
"13",2019-03-02,0.598155123245046
"14",2019-03-07,0.598092511971258
"15",2019-03-12,0.598029900697469
"16",2019-03-17,0.597967289423681
"17",2019-03-22,0.597904678149892
"18",2019-03-27,0.597842066876104
"19",2019-04-01,0.597779455602315
"20",2019-04-06,0.597716844328527
"21",2019-04-11,0.597654233054738
"22",2019-04-16,0.59759162178095
"23",2019-04-21,0.597529010507161
"24",2019-04-26,0.597466399233373
"25",2019-05-01,0.597403787959584
"26",2019-05-06,0.597341176685795
"27",2019-05-11,0.597278565412007
"28",2019-05-16,0.597215954138218
"29",2019-05-21,0.59715334286443
"30",2019-05-26,0.597090731590641
"31",2019-05-31,0.597028120316853
"32",2019-06-05,0.596965509043064
"33",2019-06-10,0.596902897769276
"34",2019-06-15,0.596840286495487
"35",2019-06-20,0.596777675221699
"36",2019-06-25,0.59671506394791
"37",2019-06-30,0.596652452674122
"38",2019-07-05,0.596589841400333
"39",2019-07-15,0.596464618852756
"40",2019-07-20,0.596402007578968
"41",2019-07-25,0.596339396305179
"42",2019-07-30,0.596276785031391
"43",2019-08-04,0.596214173757602
"44",2019-08-09,0.596151562483814
"45",2019-08-14,0.596088951210025
"46",2019-08-19,0.596026339936237
"47",2019-08-24,0.595963728662448
"48",2019-08-29,0.59590111738866
"49",2019-09-03,0.595838506114871
"50",2019-09-08,0.595775894841082
"51",2019-09-13,0.595713283567294
"52",2019-09-18,0.595650672293505
"53",2019-09-28,0.595525449745928
"54",2019-10-03,0.59546283847214
"55",2019-10-08,0.595400227198351
"56",2019-10-13,0.595337615924563
"57",2019-10-18,0.595275004650774
"58",2019-10-23,0.595212393376986
"59",2019-10-28,0.595149782103197
"60",2019-11-02,0.595087170829409
"61",2019-11-07,0.59502455955562
"62",2019-11-12,0.594961948281832
"63",2019-11-17,0.594899337008043
"64",2019-11-22,0.594836725734255
"65",2019-11-27,0.594774114460466
"66",2019-12-02,0.594711503186678
"67",2019-12-07,0.594648891912889
"68",2019-12-12,0.5945862806391
"69",2019-12-17,0.594523669365312
"70",2019-12-22,0.594461058091523
"71",2019-12-27,0.594398446817735
"72",2020-01-01,0.594335835543946
"73",2020-01-06,0.594273224270158
"74",2020-01-11,0.594210612996369
"75",2020-01-16,0.594148001722581
"76",2020-01-21,0.594085390448792
"77",2020-01-26,0.594022779175004
"78",2020-01-31,0.593960167901215
"79",2020-02-05,0.593897556627427
"80",2020-02-10,0.593834945353638
"81",2020-02-15,0.59377233407985
"82",2020-02-20,0.593709722806061
"83",2020-02-25,0.593647111532273
"84",2020-03-01,0.593584500258484
"85",2020-03-06,0.593521888984696
"86",2020-03-11,0.593459277710907
"87",2020-03-16,0.593396666437119
"88",2020-03-21,0.59333405516333
"89",2020-03-26,0.593271443889542
"90",2020-03-31,0.593208832615753
"91",2020-04-05,0.593146221341964
"92",2020-04-10,0.593083610068176
"93",2020-04-15,0.593020998794388
"94",2020-04-20,0.592958387520599
"95",2020-04-25,0.59289577624681
"96",2020-04-30,0.592833164973022
"97",2020-05-05,0.592770553699233
"98",2020-05-10,0.592707942425445
"99",2020-05-15,0.592645331151656
"100",2020-05-20,0.592582719877868
"101",2020-05-25,0.592520108604079
"102",2020-05-30,0.592457497330291
"103",2020-06-04,0.592394886056502
"104",2020-06-09,0.592332274782714
"105",2020-06-14,0.592269663508925
"106",2020-06-19,0.592207052235137
"107",2020-06-24,0.592144440961348
"108",2020-06-29,0.59208182968756
"109",2020-07-04,0.592019218413771
"110",2020-07-09,0.591956607139983
"111",2020-07-14,0.591893995866194
"112",2020-07-19,0.591831384592406
"113",2020-07-24,0.591768773318617
"114",2020-07-29,0.591706162044829
"115",2020-08-03,0.59164355077104
"116",2020-08-08,0.591580939497251
"117",2020-08-13,0.591518328223463
"118",2020-08-18,0.591455716949674
"119",2020-08-23,0.591393105675886
"120",2020-08-28,0.591330494402097
"121",2020-09-02,0.591267883128309
"122",2020-09-07,0.59120527185452
"123",2020-09-12,0.591142660580732
"124",2020-09-17,0.591080049306943
"125",2020-09-22,0.591017438033155
"126",2020-09-27,0.590954826759366
"127",2020-10-02,0.590892215485578
"128",2020-10-07,0.590829604211789
"129",2020-10-12,0.590766992938001
"130",2020-10-17,0.590704381664212
"131",2020-10-22,0.590641770390424
"132",2020-10-27,0.590579159116635
"133",2020-11-01,0.590516547842847
"134",2020-11-06,0.590453936569058
"135",2020-11-11,0.59039132529527
"136",2020-11-16,0.590328714021481
"137",2020-11-21,0.590266102747693
"138",2020-11-26,0.590203491473904
"139",2020-12-01,0.590140880200115
"140",2020-12-06,0.590078268926327
"141",2020-12-11,0.590015657652538
"142",2020-12-16,0.58995304637875
"143",2020-12-21,0.589890435104961
"144",2020-12-26,0.589827823831173
"145",2020-12-31,0.589765212557384
"146",2021-01-05,0.589702601283596
"147",2021-01-10,0.589639990009807
"148",2021-01-15,0.589577378736019
"149",2021-01-20,0.58951476746223
"150",2021-01-25,0.589452156188442
"151",2021-01-30,0.589389544914653
"152",2021-02-04,0.589326933640865
"153",2021-02-09,0.589264322367076
"154",2021-02-14,0.589201711093288
"155",2021-02-19,0.589139099819499
