"","Date","detrend"
"173",2021-05-20,-0.002
"174",2021-05-25,-0.001
"175",2021-05-30,-0.001
"176",2021-06-04,0
"177",2021-06-09,-0.001
"178",2021-06-14,0
"179",2021-06-19,0
"180",2021-06-24,0.001
"181",2021-06-29,0.001
"182",2021-07-04,0.001
"183",2021-07-09,0.001
"184",2021-07-14,0.001
"185",2021-07-19,0.002
"186",2021-07-24,0.002
"187",2021-07-29,0.002
"188",2021-08-03,0.003
"189",2021-08-08,0.002
"190",2021-08-13,0.003
"191",2021-08-18,0.003
"192",2021-08-23,0.003
"193",2021-08-28,0.003
"194",2021-09-02,0.003
"195",2021-09-07,0.003
"196",2021-09-12,0.003
"197",2021-09-17,0.003
"198",2021-09-22,0.003
"199",2021-09-27,0.003
"200",2021-10-02,0.003
"201",2021-10-07,0.003
"202",2021-10-12,0.003
"203",2021-10-17,0.002
"204",2021-10-22,0.003
"205",2021-10-27,0.002
"206",2021-11-01,0.002
"207",2021-11-06,0.002
"208",2021-11-11,0.001
"209",2021-11-16,0.002
"210",2021-11-21,0.001
"211",2021-11-26,0
"212",2021-12-01,0.001
"213",2021-12-06,0
"214",2021-12-11,0
"215",2021-12-16,0
"216",2021-12-21,-0.001
"217",2021-12-26,0
"218",2021-12-31,-0.002
