"","Date","trend"
"1",2019-01-04,0.476961805093724
"2",2019-01-09,0.476893013472347
"3",2019-01-14,0.476824221850969
"4",2019-01-19,0.476755430229592
"5",2019-01-24,0.476686638608214
"6",2019-01-29,0.476617846986837
"7",2019-02-03,0.476549055365459
"8",2019-02-08,0.476480263744082
"9",2019-02-13,0.476411472122704
"10",2019-02-18,0.476342680501327
"11",2019-02-23,0.47627388887995
"12",2019-02-28,0.476205097258572
"13",2019-03-05,0.476136305637195
"14",2019-03-10,0.476067514015817
"15",2019-03-15,0.47599872239444
"16",2019-03-20,0.475929930773062
"17",2019-03-25,0.475861139151685
"18",2019-03-30,0.475792347530307
"19",2019-04-04,0.47572355590893
"20",2019-04-09,0.475654764287552
"21",2019-04-14,0.475585972666175
"22",2019-04-19,0.475517181044798
"23",2019-04-24,0.47544838942342
"24",2019-04-29,0.475379597802043
"25",2019-05-04,0.475310806180665
"26",2019-05-09,0.475242014559288
"27",2019-05-14,0.47517322293791
"28",2019-05-19,0.475104431316533
"29",2019-05-24,0.475035639695155
"30",2019-05-29,0.474966848073778
"31",2019-06-03,0.4748980564524
"32",2019-06-08,0.474829264831023
"33",2019-06-13,0.474760473209646
"34",2019-06-18,0.474691681588268
"35",2019-06-23,0.474622889966891
"36",2019-06-28,0.474554098345513
"37",2019-07-03,0.474485306724136
"38",2019-07-08,0.474416515102758
"39",2019-07-13,0.474347723481381
"40",2019-07-18,0.474278931860003
"41",2019-07-23,0.474210140238626
"42",2019-07-28,0.474141348617249
"43",2019-08-02,0.474072556995871
"44",2019-08-07,0.474003765374494
"45",2019-08-12,0.473934973753116
"46",2019-08-17,0.473866182131739
"47",2019-08-22,0.473797390510361
"48",2019-08-27,0.473728598888984
"49",2019-09-01,0.473659807267606
"50",2019-09-06,0.473591015646229
"51",2019-09-11,0.473522224024852
"52",2019-09-16,0.473453432403474
"53",2019-09-21,0.473384640782097
"54",2019-09-26,0.473315849160719
"55",2019-10-01,0.473247057539342
"56",2019-10-06,0.473178265917964
"57",2019-10-11,0.473109474296587
"58",2019-10-16,0.473040682675209
"59",2019-10-21,0.472971891053832
"60",2019-10-26,0.472903099432454
"61",2019-10-31,0.472834307811077
"62",2019-11-05,0.4727655161897
"63",2019-11-10,0.472696724568322
"64",2019-11-15,0.472627932946945
"65",2019-11-20,0.472559141325567
"66",2019-11-25,0.47249034970419
"67",2019-11-30,0.472421558082812
"68",2019-12-05,0.472352766461435
"69",2019-12-10,0.472283974840057
"70",2019-12-15,0.47221518321868
"71",2019-12-20,0.472146391597302
"72",2019-12-25,0.472077599975925
"73",2019-12-30,0.472008808354548
"74",2020-01-04,0.47194001673317
"75",2020-01-09,0.471871225111793
"76",2020-01-14,0.471802433490415
"77",2020-01-19,0.471733641869038
"78",2020-01-24,0.47166485024766
"79",2020-01-29,0.471596058626283
"80",2020-02-03,0.471527267004905
"81",2020-02-08,0.471458475383528
"82",2020-02-13,0.47138968376215
"83",2020-02-18,0.471320892140773
"84",2020-02-23,0.471252100519396
"85",2020-02-28,0.471183308898018
"86",2020-03-04,0.471114517276641
"87",2020-03-09,0.471045725655263
"88",2020-03-14,0.470976934033886
"89",2020-03-19,0.470908142412508
"90",2020-03-24,0.470839350791131
"91",2020-03-29,0.470770559169753
"92",2020-04-03,0.470701767548376
"93",2020-04-08,0.470632975926998
"94",2020-04-13,0.470564184305621
"95",2020-04-18,0.470495392684244
"96",2020-04-23,0.470426601062866
"97",2020-04-28,0.470357809441489
"98",2020-05-03,0.470289017820111
"99",2020-05-08,0.470220226198734
"100",2020-05-13,0.470151434577356
"101",2020-05-18,0.470082642955979
"102",2020-05-23,0.470013851334601
"103",2020-05-28,0.469945059713224
"104",2020-06-02,0.469876268091847
"105",2020-06-07,0.469807476470469
"106",2020-06-12,0.469738684849092
"107",2020-06-17,0.469669893227714
"108",2020-06-22,0.469601101606337
"109",2020-06-27,0.469532309984959
"110",2020-07-02,0.469463518363582
"111",2020-07-07,0.469394726742204
"112",2020-07-12,0.469325935120827
"113",2020-07-17,0.469257143499449
"114",2020-07-22,0.469188351878072
"115",2020-07-27,0.469119560256695
"116",2020-08-01,0.469050768635317
"117",2020-08-06,0.46898197701394
"118",2020-08-11,0.468913185392562
"119",2020-08-16,0.468844393771185
"120",2020-08-21,0.468775602149807
"121",2020-08-26,0.46870681052843
"122",2020-08-31,0.468638018907052
"123",2020-09-05,0.468569227285675
"124",2020-09-10,0.468500435664297
"125",2020-09-15,0.46843164404292
"126",2020-09-20,0.468362852421543
"127",2020-09-25,0.468294060800165
"128",2020-09-30,0.468225269178788
"129",2020-10-05,0.46815647755741
"130",2020-10-10,0.468087685936033
"131",2020-10-15,0.468018894314655
"132",2020-10-20,0.467950102693278
"133",2020-10-25,0.4678813110719
"134",2020-10-30,0.467812519450523
"135",2020-11-04,0.467743727829145
"136",2020-11-09,0.467674936207768
"137",2020-11-14,0.467606144586391
"138",2020-11-19,0.467537352965013
"139",2020-11-24,0.467468561343636
"140",2020-11-29,0.467399769722258
"141",2020-12-04,0.467330978100881
"142",2020-12-09,0.467262186479503
"143",2020-12-14,0.467193394858126
"144",2020-12-19,0.467124603236748
"145",2020-12-24,0.467055811615371
"146",2020-12-29,0.466987019993994
"147",2021-01-03,0.466918228372616
"148",2021-01-08,0.466849436751239
"149",2021-01-13,0.466780645129861
"150",2021-01-18,0.466711853508484
"151",2021-01-23,0.466643061887106
"152",2021-01-28,0.466574270265729
"153",2021-02-02,0.466505478644351
"154",2021-02-07,0.466436687022974
"155",2021-02-12,0.466367895401596
