"","Date","detrend"
"1",2019-01-04,NA
"2",2019-01-09,0.004
"3",2019-01-14,0.004
"4",2019-01-19,0.005
"5",2019-01-24,0.004
"6",2019-01-29,0.004
"7",2019-02-03,0.005
"8",2019-02-08,0.00399999999999989
"9",2019-02-13,0.004
"10",2019-02-18,0.004
"11",2019-02-23,0.004
"12",2019-02-28,0.003
"13",2019-03-05,0.003
"14",2019-03-10,0.003
"15",2019-03-15,0.003
"16",2019-03-20,0.003
"17",2019-03-25,0.002
"18",2019-03-30,0.001
"19",2019-04-04,0.002
"20",2019-04-09,0.001
"21",2019-04-14,0.001
"22",2019-04-19,0
"23",2019-04-24,0
"24",2019-04-29,-0.001
"25",2019-05-04,-0.001
"26",2019-05-09,-0.001
"27",2019-05-14,-0.001
"28",2019-05-19,-0.002
"29",2019-05-24,-0.002
"30",2019-05-29,-0.003
"31",2019-06-03,-0.003
"32",2019-06-08,-0.003
"33",2019-06-13,-0.004
"34",2019-06-18,-0.003
"35",2019-06-23,-0.004
"36",2019-06-28,-0.004
"37",2019-07-03,-0.004
"38",2019-07-08,-0.00399999999999989
"39",2019-07-13,-0.005
"40",2019-07-18,-0.004
"41",2019-07-23,-0.005
"42",2019-07-28,-0.004
"43",2019-08-02,-0.004
"44",2019-08-07,-0.005
"45",2019-08-12,-0.004
"46",2019-08-17,-0.004
"47",2019-08-22,-0.004
"48",2019-08-27,-0.004
"49",2019-09-01,-0.003
"50",2019-09-06,-0.003
"51",2019-09-11,-0.003
"52",2019-09-16,-0.003
"53",2019-09-21,-0.002
"54",2019-09-26,-0.002
"55",2019-10-01,-0.002
"56",2019-10-06,-0.001
"57",2019-10-11,-0.001
"58",2019-10-16,0
"59",2019-10-21,-0.001
"60",2019-10-26,0.001
"61",2019-10-31,0
"62",2019-11-05,0.001
"63",2019-11-10,0.002
"64",2019-11-15,0.001
"65",2019-11-20,0.002
"66",2019-11-25,0.003
"67",2019-11-30,0.002
"68",2019-12-05,0.003
"69",2019-12-10,0.004
"70",2019-12-15,0.003
"71",2019-12-20,0.004
"72",2019-12-25,0.004
"73",2019-12-30,0.004
"74",2020-01-04,0.004
"75",2020-01-09,0.004
"76",2020-01-14,0.005
"77",2020-01-19,0.004
"78",2020-01-24,0.004
"79",2020-01-29,0.005
"80",2020-02-03,0.004
"81",2020-02-08,0.00399999999999989
"82",2020-02-13,0.004
"83",2020-02-18,0.004
"84",2020-02-23,0.004
"85",2020-02-28,0.003
"86",2020-03-04,0.004
"87",2020-03-09,0.003
"88",2020-03-14,0.003
"89",2020-03-19,0.002
"90",2020-03-24,0.002
"91",2020-03-29,0.002
"92",2020-04-03,0.001
"93",2020-04-08,0.001
"94",2020-04-13,0.001
"95",2020-04-18,0
"96",2020-04-23,0
"97",2020-04-28,0
"98",2020-05-03,-0.001
"99",2020-05-08,-0.001
"100",2020-05-13,-0.002
"101",2020-05-18,-0.002
"102",2020-05-23,-0.002
"103",2020-05-28,-0.003
"104",2020-06-02,-0.002
"105",2020-06-07,-0.004
"106",2020-06-12,-0.003
"107",2020-06-17,-0.004
"108",2020-06-22,-0.003
"109",2020-06-27,-0.004
"110",2020-07-02,-0.00499999999999989
"111",2020-07-07,-0.004
"112",2020-07-12,-0.004
"113",2020-07-17,-0.005
"114",2020-07-22,-0.004
"115",2020-07-27,-0.004
"116",2020-08-01,-0.005
"117",2020-08-06,-0.004
"118",2020-08-11,-0.004
"119",2020-08-16,-0.004
"120",2020-08-21,-0.004
"121",2020-08-26,-0.004
"122",2020-08-31,-0.003
"123",2020-09-05,-0.004
"124",2020-09-10,-0.003
"125",2020-09-15,-0.002
"126",2020-09-20,-0.003
"127",2020-09-25,-0.002
"128",2020-09-30,-0.001
"129",2020-10-05,-0.001
"130",2020-10-10,-0.001
"131",2020-10-15,-0.001
"132",2020-10-20,0
"133",2020-10-25,0
"134",2020-10-30,0.001
"135",2020-11-04,0.001
"136",2020-11-09,0.001
"137",2020-11-14,0.002
"138",2020-11-19,0.002
"139",2020-11-24,0.002
"140",2020-11-29,0.003
"141",2020-12-04,0.003
"142",2020-12-09,0.003
"143",2020-12-14,0.003
"144",2020-12-19,0.004
"145",2020-12-24,0.004
"146",2020-12-29,0.004
"147",2021-01-03,0.004
"148",2021-01-08,0.004
"149",2021-01-13,0.005
"150",2021-01-18,0.004
"151",2021-01-23,0.005
"152",2021-01-28,0.004
"153",2021-02-02,0.004
"154",2021-02-07,0.004
"155",2021-02-12,0.00399999999999989
"156",2021-02-17,0.004
"157",2021-02-22,0.004
"158",2021-02-27,0.004
"159",2021-03-04,0.003
"160",2021-03-09,0.003
"161",2021-03-14,0.003
"162",2021-03-19,0.002
"163",2021-03-24,0.002
"164",2021-03-29,0.002
"165",2021-04-03,0.002
"166",2021-04-08,0.001
"167",2021-04-13,0
"168",2021-04-18,0.001
"169",2021-04-23,0
"170",2021-04-28,-0.001
"171",2021-05-03,-0.001
"172",2021-05-08,-0.001
"173",2021-05-13,-0.001
"174",2021-05-18,-0.002
"175",2021-05-23,-0.002
"176",2021-05-28,-0.003
"177",2021-06-02,-0.003
"178",2021-06-07,-0.003
"179",2021-06-12,-0.003
"180",2021-06-17,-0.004
"181",2021-06-22,-0.004
"182",2021-07-02,-0.0079999999999999
"183",2021-07-07,-0.004
"184",2021-07-12,-0.005
"185",2021-07-17,-0.004
"186",2021-07-22,-0.004
"187",2021-07-27,-0.005
"188",2021-08-01,-0.004
"189",2021-08-06,-0.004
"190",2021-08-11,-0.005
"191",2021-08-16,-0.004
"192",2021-08-21,-0.004
"193",2021-08-26,-0.003
"194",2021-08-31,-0.004
"195",2021-09-05,-0.003
"196",2021-09-10,-0.003
"197",2021-09-15,-0.003
"198",2021-09-20,-0.002
"199",2021-09-25,-0.002
"200",2021-09-30,-0.002
"201",2021-10-05,-0.001
"202",2021-10-10,-0.001
"203",2021-10-15,0
"204",2021-10-20,-0.001
"205",2021-10-25,0.001
"206",2021-10-30,0
"207",2021-11-04,0.001
"208",2021-11-09,0.001
"209",2021-11-14,0.002
"210",2021-11-19,0.002
"211",2021-11-24,0.002
"212",2021-11-29,0.003
"213",2021-12-04,0.003
"214",2021-12-09,0.003
"215",2021-12-14,0.004
"216",2021-12-19,0.003
"217",2021-12-24,0.004
"218",2021-12-29,0.004
