"","date","VH_hectareID_27","VH_sd_hectareID_27","VH_hectareID_26","VH_sd_hectareID_26","VH_hectareID_17","VH_sd_hectareID_17","VH_hectareID_24","VH_sd_hectareID_24","VH_hectareID_09","VH_sd_hectareID_09","VH_hectareID_11","VH_sd_hectareID_11","VH_hectareID_31","VH_sd_hectareID_31","VH_hectareID_07","VH_sd_hectareID_07","VH_hectareID_08","VH_sd_hectareID_08","VH_hectareID_12","VH_sd_hectareID_12","VH_hectareID_24","VH_sd_hectareID_24","VH_hectareID_25","VH_sd_hectareID_25","VH_hectareID_28","VH_sd_hectareID_28","VH_hectareID_18","VH_sd_hectareID_18","VH_hectareID_03","VH_sd_hectareID_03","VH_hectareID_30","VH_sd_hectareID_30","VH_hectareID_14","VH_sd_hectareID_14","VH_hectareID_04","VH_sd_hectareID_04","VH_hectareID_06","VH_sd_hectareID_06","VH_hectareID_20","VH_sd_hectareID_20","VH_hectareID_23","VH_sd_hectareID_23","VH_hectareID_05","VH_sd_hectareID_05","VH_hectareID_16","VH_sd_hectareID_16","VH_hectareID_01","VH_sd_hectareID_01","VH_hectareID_21","VH_sd_hectareID_21","VH_hectareID_02","VH_sd_hectareID_02","VH_hectareID_15","VH_sd_hectareID_15","VH_hectareID_13","VH_sd_hectareID_13","VH_hectareID_22","VH_sd_hectareID_22","VH_hectareID_19","VH_sd_hectareID_19","VH_hectareID_10","VH_sd_hectareID_10","VH_hectareID_29","VH_sd_hectareID_29"
"11",2016-05-21,-11.674573,1.324678,-12.601036,1.283414,-12.45037,1.082852,-13.610244,1.109266,-12.277162,1.605857,-12.911651,1.017127,-12.248053,0.824171,-12.634619,1.831029,-11.797244,1.009299,-12.651406,1.078349,-12.335123,1.43135,-12.17655,0.937869,-12.37756,1.239756,-12.75721,1.059316,-13.384783,1.023421,-13.329338,1.496413,-12.079663,1.215226,-14.157085,1.212217,-12.208337,1.027677,-12.173637,0.978009,-12.857391,1.035444,-12.347647,1.276326,-12.333221,0.830282,-11.895626,1.943433,-12.40364,1.226212,-12.109201,1.384546,-12.231936,1.578723,-12.58219,0.752424,-13.175434,0.902342,-13.080942,1.206211,-12.447299,0.956594,-12.35556,1.383351
"12",2016-06-02,-12.135069,1.483138,-13.108312,1.655105,-13.083359,1.281868,-13.354909,1.091519,-13.192018,1.455029,-12.934724,0.839744,-12.479377,1.018684,-13.272063,1.275875,-12.584494,1.088394,-12.259863,0.866503,-12.50986,1.285451,-12.515578,0.917022,-12.798255,1.111835,-12.636273,1.060066,-13.395425,0.760846,-12.541818,0.911541,-12.867602,1.479414,-13.01378,1.247055,-12.28698,1.508662,-12.267975,1.279169,-12.935252,1.183498,-13.545152,1.227184,-12.293795,0.971898,-11.725708,2.047125,-12.643401,1.218338,-12.488887,1.747631,-12.608924,1.157019,-12.384916,1.137536,-13.201989,0.939827,-14.372734,1.315795,-12.567618,0.781454,-13.152568,1.30641
"13",2016-06-14,-12.673273,1.088003,-14.107725,1.42167,-13.580718,0.962299,-14.085774,1.134925,-12.894534,1.719199,-13.234791,1.206357,-12.686093,0.946074,-13.379064,1.233539,-13.67849,1.203491,-13.203904,1.13789,-12.992845,1.348166,-13.150161,1.296225,-13.391761,1.474474,-13.607014,1.680587,-13.730804,1.101409,-12.922457,0.971317,-12.915144,0.959527,-14.307962,1.324264,-13.25461,0.788621,-12.824413,1.109753,-13.741704,1.113111,-13.201473,1.187048,-13.686768,1.142629,-12.407162,2.060695,-13.821666,1.140235,-12.579355,1.672729,-13.528306,1.406514,-12.954423,1.013288,-14.322267,0.935314,-13.456025,0.888662,-13.256911,1.15117,-13.265744,0.928591
"14",2016-07-08,-12.060458,1.324096,-13.957734,2.12919,-13.289493,1.443689,-13.457591,1.554473,-12.454759,1.419405,-13.072564,1.106617,-12.0129,0.950995,-12.672043,1.471135,-12.68504,1.394163,-12.802964,1.325599,-12.574787,1.31311,-12.835407,0.998209,-12.729239,0.908628,-12.076141,1.362135,-13.528583,1.437734,-12.417543,1.099231,-12.168691,1.650891,-13.402405,1.507298,-12.213795,1.030189,-12.45308,1.120443,-13.12171,1.312302,-12.708189,1.327807,-12.431277,1.184823,-11.655693,2.374732,-12.825796,0.931376,-12.423782,1.619905,-12.962255,1.435184,-12.885751,1.438833,-12.324065,0.827838,-12.714336,1.335398,-12.144417,0.917271,-12.431018,1.42632
"15",2016-07-20,-12.706195,1.061881,-13.639762,1.891485,-13.210002,1.04585,-12.723722,1.313415,-13.027016,1.257849,-13.731686,0.863991,-13.234388,0.980485,-13.411973,1.560728,-12.661388,1.326987,-13.627287,0.712565,-12.890083,1.378829,-12.737478,1.073364,-12.853569,1.399012,-12.948957,1.053493,-13.013196,0.97042,-13.735226,1.000109,-12.484257,1.377108,-13.645427,1.13074,-13.14043,1.091413,-12.579844,0.859882,-13.461373,1.105181,-12.486836,1.132204,-13.208577,0.863215,-12.63791,2.70399,-13.208745,1.133763,-13.649161,1.635449,-13.361692,1.207378,-13.41025,1.187362,-13.382702,0.849983,-13.4735,0.903497,-13.132434,0.943316,-13.264193,1.241269
"16",2016-08-01,-12.392062,1.361379,-14.301103,2.555487,-14.475864,0.954772,-14.172173,1.215836,-12.825141,1.420999,-14.170652,0.885773,-13.326434,1.073039,-13.638655,1.536811,-13.894866,1.198816,-13.642404,1.24712,-13.053559,1.262245,-13.269275,1.044199,-13.695589,1.040089,-13.111875,1.219361,-13.840561,1.177665,-13.728148,0.867094,-12.887993,1.486725,-13.744639,1.60095,-13.239303,1.105168,-13.464631,1.247218,-13.54376,0.960344,-13.919997,1.498089,-13.466388,1.17934,-12.47883,2.149998,-13.665279,1.422542,-12.257799,1.659127,-13.577478,1.05065,-13.725189,1.747506,-13.930695,0.905506,-14.07997,1.060101,-13.232898,1.048918,-13.915694,1.398979
"17",2016-08-13,-12.858549,0.995952,-14.104358,2.57429,-13.774477,1.234377,-13.128159,1.417759,-13.444876,1.9345,-13.798479,1.151493,-12.694043,1.378485,-13.490867,1.300387,-12.795467,1.257682,-13.196681,1.565716,-14.286494,1.321597,-13.49079,1.20585,-14.220096,1.25287,-13.676991,1.111894,-13.325524,1.211204,-13.141642,1.179191,-12.969564,1.718327,-13.145688,1.02605,-13.548004,1.029742,-12.975955,0.696693,-14.304702,1.338564,-13.766452,1.355783,-13.236792,1.014425,-12.215177,1.951663,-13.329885,1.016436,-13.100216,1.36147,-14.077434,1.371641,-12.905603,1.470001,-13.89685,1.348969,-13.409657,0.933424,-13.067173,1.156818,-13.229746,1.323523
"18",2016-08-25,-13.10423,0.971882,-14.018727,1.958694,-14.393416,1.63333,-13.736011,1.41888,-13.40131,2.146132,-14.109957,1.090032,-12.962985,0.74682,-13.63943,1.062652,-13.491564,0.944101,-13.862663,1.075679,-13.36492,1.06158,-13.559174,0.811479,-12.893938,1.470051,-13.233944,0.955337,-13.300166,1.040708,-14.077074,1.036621,-12.652269,1.287871,-13.770218,1.057985,-13.672577,1.409231,-13.202841,0.782988,-13.406946,1.641159,-12.887753,1.470084,-12.823597,1.063502,-12.785575,2.36469,-13.677495,0.813013,-12.356805,1.534107,-13.521383,1.486138,-14.105847,1.307644,-14.363212,1.055791,-14.053524,0.909726,-13.012717,1.161185,-13.1134,1.46333
"19",2016-09-06,-11.935876,1.279199,-13.726952,2.577158,-13.52692,1.22754,-13.611285,1.200832,-14.139851,1.832953,-14.050152,0.839204,-13.223328,1.185683,-13.452139,1.531747,-13.039347,1.449497,-13.502126,1.270625,-13.12637,1.416213,-13.333097,1.046563,-12.365092,0.969964,-13.23852,1.377658,-13.639366,1.582352,-13.196216,1.181754,-12.904209,1.681556,-12.939441,1.180975,-12.520764,1.310926,-13.302145,0.870187,-13.105965,1.163579,-12.626386,1.136016,-12.666741,1.071514,-12.158469,1.90376,-13.520395,0.780708,-12.615927,1.634214,-13.570684,1.594995,-13.106808,1.088031,-13.491317,0.959489,-13.782979,0.761244,-12.857813,1.384986,-13.120034,0.992975
"20",2016-09-18,-12.341058,1.18519,-14.186681,1.67473,-13.896818,1.070577,-13.709997,1.465645,-13.18039,1.488919,-14.014468,0.968925,-13.039942,0.683862,-12.858579,1.397931,-12.83026,0.969032,-13.604506,1.088095,-13.708633,1.54709,-13.357991,1.316759,-13.364779,1.020381,-12.801858,1.049029,-13.321624,1.22182,-13.959692,0.866961,-12.898897,1.308783,-12.679441,1.074157,-12.362445,0.965912,-12.855319,1.295503,-13.113043,1.00171,-13.102339,1.334182,-13.025501,1.302604,-12.139925,2.144643,-13.440065,1.38071,-12.605935,1.464406,-13.979108,1.284063,-12.925635,1.37487,-13.691351,1.104747,-14.273002,1.009302,-13.259954,0.976729,-13.602101,1.490548
