system:time_start,VH_median,fitted
"Feb 12, 2021",-13.866,-13.4
"Feb 24, 2021",-13.799,-13.44
"Mar 8, 2021",-13.805,-13.485
"Mar 20, 2021",-13.228,-13.534
"Apr 1, 2021",-13.356,-13.586
"Apr 13, 2021",-14.084,-13.637
"Apr 25, 2021",-13.76,-13.686
"May 7, 2021",-13.705,-13.73
"Aug 23, 2021",-13.482,-13.757
"Sep 4, 2021",-13.223,-13.717
"Sep 16, 2021",-13.668,-13.673
"Sep 28, 2021",-13.42,-13.627
"Oct 10, 2021",-12.79,-13.58
"Oct 22, 2021",-12.552,-13.535
"Nov 3, 2021",-12.422,-13.494
"Nov 15, 2021",-12.922,-13.458
"Nov 27, 2021",-13.853,-13.43
"Dec 9, 2021",-12.364,-13.409
"Dec 21, 2021",-12.988,-13.399
