"","year","R2","Mape"
"1",2016,0.0244311828365869,9.26704404167773
"2",2017,0.355846341417654,2.40137630080342
"3",2018,0.562683721943303,1.92694627676917
"4",2019,0.210998009493057,2.83636828850068
"5",2020,0.031981599462091,10.3958026766113
"6",2021,0.0570067446232695,29.8906514512822
