"","year","R2","Mape"
"1",2016,0.00091589618652456,9.36275060612528
"2",2017,0.529775356279831,2.41089362691463
"3",2018,0.588038194816103,2.18779567036229
"4",2019,0.31157851320888,3.15988546622715
"5",2020,0.0571885532209328,10.1965332300972
"6",2021,0.576999489531367,30.2875832570149
