"","season_start_val","peak_val","season_end_val","season_start_date","peak_date","season_end_date","Seas.","Ampl.","length_days","phase"
"1",-0.0299999999999994,0.0469999999999988,-0.0210000000000008,2016-06-02,2016-09-30,2017-01-28,1,0.0990000000000002,239,273
"2",-0.00600000000000023,0.0470000000000006,-0.00600000000000023,2017-07-03,2017-10-07,2018-01-11,2,0.0990000000000002,192,279
"3",0,0.0470000000000006,0.00699999999999967,2018-07-10,2018-10-02,2018-12-25,3,0.0990000000000002,168,274
"4",-0.00499999999999901,0.0470000000000006,-0.0080000000000009,2019-07-05,2019-10-09,2020-01-13,4,0.0990000000000002,192,281
"5",0.0210000000000008,0.093,0.00699999999999967,2020-08-04,2020-10-15,2020-12-26,5,0.0990000000000002,144,288
"6",-0.0269999999999992,0.0470000000000006,0.0280000000000005,2021-08-23,2021-10-10,2021-11-27,6,0.0990000000000002,96,282
