"","season_start_val","peak_val","season_end_val","season_start_date","peak_date","season_end_date","Seas.","Ampl.","length_days","phase"
"1",0.0190000000000001,0.0670000000000002,-0.0179999999999998,2016-05-21,2016-04-03,2016-11-05,1,0.0600000000000005,168,93
"2",0.00399999999999956,0.0340000000000007,-0.00499999999999989,2017-06-21,2017-03-29,2017-12-06,2,0.0600000000000005,168,87
"3",0,0.0330000000000004,0.0109999999999992,2018-06-28,2018-03-12,2019-01-06,3,0.0600000000000005,192,70
"4",0.00300000000000011,0.0330000000000004,0.0149999999999997,2019-06-23,2019-03-07,2020-01-13,4,0.0600000000000005,204,65
"5",0,0.0440000000000005,0.0330000000000004,2020-06-29,2020-02-06,2021-03-08,5,0.0600000000000005,251,36
"6",0.0249999999999995,0.0330000000000004,-0.0140000000000002,2021-05-07,2021-03-08,2021-11-15,6,0.0600000000000005,192,66
