"","season_start_val","peak_val","season_end_val","season_start_date","peak_date","season_end_date","Seas.","Ampl.","length_days","phase"
"1",-0.00900000000000034,0.0100000000000016,-0.00600000000000023,2016-06-02,2016-09-30,2017-01-28,1,0.0330000000000013,239,273
"2",-0.00299999999999834,0.00999999999999979,0.00200000000000067,2017-07-03,2017-09-25,2017-12-18,2,0.0330000000000013,168,267
"3",-0.00100000000000122,0.0100000000000016,0.00500000000000078,2018-07-10,2018-09-20,2018-12-01,3,0.0330000000000013,144,262
"4",-0.00300000000000011,0.00999999999999979,-0.00399999999999956,2019-07-05,2019-10-09,2020-01-13,4,0.0330000000000013,192,281
"5",0.00300000000000011,0.0190000000000001,0.000999999999999446,2020-08-04,2020-10-15,2020-12-26,5,0.0330000000000013,144,288
"6",0.0080000000000009,0.00999999999999979,0.00999999999999979,2021-09-04,2021-09-28,2021-10-22,6,0.0330000000000013,48,270
