"","season_start_val","peak_val","season_end_val","season_start_date","peak_date","season_end_date","Seas.","Ampl.","length_days","phase"
"1",-0.000999999999999446,0.115,0.0829999999999997,2016-08-01,2016-09-30,2016-11-29,1,0.168000000000001,120,273
"2",0,0.0910000000000002,0.00700000000000012,2017-07-27,2017-10-31,2018-02-04,2,0.168000000000001,192,303
"3",0.00900000000000034,0.0899999999999999,0.0315000000000003,2018-08-03,2018-10-26,2019-01-18,3,0.168000000000001,168,298
"4",-0.0150000000000006,0.0899999999999999,-0.012,2019-07-17,2019-11-02,2020-02-18,4,0.168000000000001,216,305
"5",0.0289999999999999,0.145,-0.0705,2020-08-16,2020-12-14,2021-04-13,5,0.168000000000001,239,348
"6",0.00499999999999989,0.0900000000000007,NA,2021-07-30,2021-10-22,2022-01-14,6,0.168000000000001,168,294
