"","Date","detrend"
"145",2020-11-20,0.00600000000000023
"146",2020-12-02,0.00499999999999901
"147",2020-12-14,0.00200000000000067
"148",2020-12-26,0.000999999999999446
"149",2021-01-07,-0.00300000000000011
"150",2021-01-19,-0.00399999999999956
"151",2021-01-31,-0.00699999999999967
"152",2021-02-12,-0.00999999999999979
"153",2021-02-24,-0.00999999999999979
"154",2021-03-08,-0.0129999999999999
"155",2021-03-20,-0.0129999999999999
"156",2021-04-01,-0.0140000000000011
"157",2021-04-13,-0.0139999999999993
"158",2021-04-25,-0.0140000000000011
"159",2021-05-07,-0.0119999999999987
"160",2021-08-23,-0.0230000000000015
"161",2021-09-04,0.0080000000000009
"162",2021-09-16,0.00900000000000034
"163",2021-09-28,0.00999999999999979
"164",2021-10-10,0.00900000000000034
"165",2021-10-22,0.00999999999999979
"166",2021-11-03,0.00799999999999912
"167",2021-11-15,0.0080000000000009
"168",2021-11-27,0.00499999999999901
"169",2021-12-09,0.00400000000000134
"170",2021-12-21,0.000999999999999446
