"","Date","trend"
"148",2020-12-26,-12.9999400866429
"149",2021-01-07,-13.0020105076754
"150",2021-01-19,-13.0040809287079
"151",2021-01-31,-13.0061513497404
"152",2021-02-12,-13.0082217707728
"153",2021-02-24,-13.0102921918053
"154",2021-03-08,-13.0123626128378
"155",2021-03-20,-13.0144330338702
"156",2021-04-01,-13.0165034549027
"157",2021-04-13,-13.0185738759352
"158",2021-04-25,-13.0206442969677
"159",2021-05-07,-13.0227147180001
"160",2021-08-23,-13.0413485072924
"161",2021-09-04,-13.0434189283249
"162",2021-09-16,-13.0454893493574
"163",2021-09-28,-13.0475597703898
"164",2021-10-10,-13.0496301914223
"165",2021-10-22,-13.0517006124548
"166",2021-11-03,-13.0537710334872
"167",2021-11-15,-13.0558414545197
"168",2021-11-27,-13.0579118755522
"169",2021-12-09,-13.0599822965847
"170",2021-12-21,-13.0620527176171
