"","Date","trend"
"1",2016-01-10,0.805836608798769
"2",2016-01-22,0.805135139400992
"3",2016-02-03,0.804433670003214
"4",2016-02-15,0.803732200605437
"5",2016-02-27,0.803030731207659
"6",2016-03-10,0.802329261809882
"7",2016-04-03,0.800926323014327
"8",2016-04-15,0.80022485361655
"9",2016-04-27,0.799523384218772
"10",2016-05-09,0.798821914820995
"11",2016-05-21,0.798120445423217
"12",2016-06-02,0.79741897602544
"13",2016-06-14,0.796717506627662
"14",2016-07-08,0.795314567832107
"15",2016-07-20,0.79461309843433
"16",2016-08-01,0.793911629036552
"17",2016-08-13,0.793210159638775
"18",2016-08-25,0.792508690240997
"19",2016-09-06,0.79180722084322
"20",2016-09-18,0.791105751445442
"21",2016-09-30,0.790404282047665
"22",2016-10-12,0.789702812649888
"23",2016-10-24,0.78900134325211
"24",2016-11-05,0.788299873854333
"25",2016-11-17,0.787598404456555
"26",2016-11-29,0.786896935058778
"27",2016-12-11,0.786195465661
"28",2016-12-23,0.785493996263223
"29",2017-01-04,0.784792526865445
"30",2017-01-16,0.784091057467668
"31",2017-01-28,0.783389588069891
"32",2017-02-09,0.782688118672113
"33",2017-02-21,0.781986649274336
"34",2017-03-05,0.781285179876558
"35",2017-03-17,0.780583710478781
"36",2017-03-29,0.779882241081003
"37",2017-04-10,0.779180771683226
"38",2017-04-22,0.778479302285448
"39",2017-05-04,0.777777832887671
"40",2017-05-16,0.777076363489893
"41",2017-05-28,0.776374894092116
"42",2017-06-09,0.775673424694339
"43",2017-06-21,0.774971955296561
"44",2017-07-03,0.774270485898784
"45",2017-07-15,0.773569016501006
"46",2017-07-27,0.772867547103229
"47",2017-08-08,0.772166077705451
"48",2017-08-20,0.771464608307674
"49",2017-09-01,0.770763138909896
"50",2017-09-13,0.770061669512119
"51",2017-09-25,0.769360200114341
"52",2017-10-07,0.768658730716564
"53",2017-10-19,0.767957261318786
"54",2017-10-31,0.767255791921009
"55",2017-11-12,0.766554322523232
"56",2017-11-24,0.765852853125454
"57",2017-12-06,0.765151383727677
"58",2017-12-18,0.764449914329899
"59",2017-12-30,0.763748444932122
"60",2018-01-11,0.763046975534344
"61",2018-01-23,0.762345506136567
"62",2018-02-04,0.76164403673879
"63",2018-02-16,0.760942567341012
"64",2018-02-28,0.760241097943235
"65",2018-03-12,0.759539628545457
"66",2018-03-24,0.75883815914768
"67",2018-04-05,0.758136689749902
"68",2018-04-17,0.757435220352125
"69",2018-04-29,0.756733750954347
"70",2018-05-11,0.75603228155657
"71",2018-05-23,0.755330812158792
"72",2018-06-04,0.754629342761015
"73",2018-06-16,0.753927873363237
"74",2018-06-28,0.75322640396546
"75",2018-07-10,0.752524934567683
"76",2018-07-22,0.751823465169905
"77",2018-08-03,0.751121995772128
"78",2018-08-15,0.75042052637435
"79",2018-08-27,0.749719056976573
"80",2018-09-08,0.749017587578795
"81",2018-09-20,0.748316118181018
"82",2018-10-02,0.74761464878324
"83",2018-10-14,0.746913179385463
"84",2018-10-26,0.746211709987685
"85",2018-11-07,0.745510240589908
"86",2018-11-19,0.74480877119213
"87",2018-12-01,0.744107301794353
"88",2018-12-13,0.743405832396576
"89",2018-12-25,0.742704362998798
"90",2019-01-06,0.742002893601021
"91",2019-01-18,0.741301424203243
"92",2019-01-30,0.740599954805466
"93",2019-02-11,0.739898485407688
"94",2019-02-23,0.739197016009911
"95",2019-03-07,0.738495546612133
"96",2019-03-19,0.737794077214356
"97",2019-03-31,0.737092607816579
"98",2019-04-12,0.736391138418801
"99",2019-04-24,0.735689669021024
"100",2019-05-06,0.734988199623246
"101",2019-05-18,0.734286730225469
"102",2019-05-30,0.733585260827691
"103",2019-06-11,0.732883791429914
"104",2019-06-23,0.732182322032136
"105",2019-07-05,0.731480852634359
"106",2019-07-17,0.730779383236581
"107",2019-07-29,0.730077913838804
"108",2019-08-10,0.729376444441027
"109",2019-08-22,0.728674975043249
"110",2019-09-03,0.727973505645472
"111",2019-09-15,0.727272036247694
"112",2019-09-27,0.726570566849917
"113",2019-10-09,0.725869097452139
"114",2019-10-21,0.725167628054362
"115",2019-11-02,0.724466158656584
"116",2019-11-14,0.723764689258807
"117",2019-11-26,0.72306321986103
"118",2019-12-08,0.722361750463252
"119",2019-12-20,0.721660281065475
"120",2020-01-01,0.720958811667697
"121",2020-01-13,0.72025734226992
"122",2020-02-06,0.718854403474365
"123",2020-02-18,0.718152934076587
"124",2020-03-01,0.71745146467881
"125",2020-03-13,0.716749995281032
"126",2020-03-25,0.716048525883255
"127",2020-04-06,0.715347056485477
"128",2020-04-18,0.7146455870877
"129",2020-04-30,0.713944117689922
"130",2020-05-12,0.713242648292145
"131",2020-05-24,0.712541178894368
"132",2020-06-05,0.71183970949659
"133",2020-06-17,0.711138240098813
"134",2020-06-29,0.710436770701035
"135",2020-07-11,0.709735301303258
"136",2020-07-23,0.70903383190548
"137",2020-08-04,0.708332362507703
"138",2020-08-16,0.707630893109925
"139",2020-08-28,0.706929423712148
"140",2020-09-09,0.706227954314371
"141",2020-09-21,0.705526484916593
"142",2020-10-15,0.704123546121038
"143",2020-10-27,0.703422076723261
"144",2020-11-08,0.702720607325483
"145",2020-11-20,0.702019137927706
"146",2020-12-02,0.701317668529928
"147",2020-12-14,0.700616199132151
"148",2020-12-26,0.699914729734373
"149",2021-01-07,0.699213260336596
"150",2021-01-19,0.698511790938819
"151",2021-01-31,0.697810321541041
"152",2021-02-12,0.697108852143264
"153",2021-02-24,0.696407382745486
"154",2021-03-08,0.695705913347709
"155",2021-03-20,0.695004443949931
