system:time_start,VH_median,fitted
"Mar 2, 2021",-13.063,-13.582
"Mar 14, 2021",-13.44,-13.668
"Mar 26, 2021",-13.656,-13.755
"Apr 7, 2021",-13.582,-13.839
"Apr 19, 2021",-13.582,-13.915
"May 1, 2021",-14.039,-13.981
"May 13, 2021",-14.209,-14.032
"May 25, 2021",-14.209,-14.067
"Jun 6, 2021",-13.66,-14.084
"Jun 18, 2021",-14.15,-14.081
"Jun 30, 2021",-14.345,-14.06
"Jul 12, 2021",-14.326,-14.021
"Jul 24, 2021",-13.91,-13.967
"Aug 5, 2021",-13.534,-13.901
"Aug 17, 2021",-13.967,-13.826
"Aug 29, 2021",-13.805,-13.746
"Sep 10, 2021",-13.079,-13.664
"Sep 22, 2021",-13.56,-13.585
"Oct 4, 2021",-13.454,-13.511
"Oct 16, 2021",-12.688,-13.445
"Oct 28, 2021",-12.292,-13.391
"Nov 9, 2021",-13.278,-13.349
"Nov 21, 2021",-12.709,-13.322
"Dec 3, 2021",-13.146,-13.31
"Dec 15, 2021",-13.282,-13.315
