2015-05-01,-12.273602775093465
2015-05-15,-11.62009621532484
2015-06-01,-12.544234784305559
2015-06-15,-12.54052595267356
2015-07-01,-12.26294414472151
2015-07-15,-12.774371118641673
2015-08-01,-13.359294262228655
2015-08-15,-12.41801970267002
2015-09-01,-12.981151745329068
2015-09-15,-12.292363894712315
2015-10-01,-12.697131339414431
2015-10-15,-12.379194425629054
2015-11-15,-11.604318137470939
2015-12-01,-11.816377565638218
2015-12-15,-12.906793563428437
2016-01-01,-12.043041653382426
2016-01-15,-11.467137303553551
2016-02-01,-12.705995078059667
2016-02-15,-12.074359759460632
2016-03-01,-11.49636800869464
2016-03-15,-11.816928470356931
2016-04-01,-12.838746357250091
2016-04-15,-12.293366917348216
2016-05-01,-13.160355997086253
2016-05-15,-11.557574522028624
2016-06-01,-13.3214832067854
2016-07-01,-12.62941056502298
2016-07-15,-11.570167458609959
2016-08-01,-12.521677186243826
2016-08-15,-12.585927663243355
2016-09-01,-13.574758810608941
2016-09-15,-12.768420583696532
2016-10-01,-11.41175306945822
2016-10-15,-11.733557527133321
2016-11-01,-12.508512480280917
2016-11-15,-10.881315137059582
2016-12-01,-11.731108004709123
2016-12-15,-12.172183159422424
2017-01-01,-13.15220888419105
2017-01-15,-12.690832062846276
2017-02-01,-11.473992612751715
2017-02-15,-12.224474768269623
2017-03-01,-12.819654516454506
2017-03-15,-13.034456154941337
2017-04-01,-13.139939030729971
2017-04-15,-13.188428681648773
2017-05-01,-12.242074504382302
2017-05-15,-12.775605219991546
2017-06-01,-13.343822545179577
2017-06-15,-13.06511914120024
2017-07-01,-12.33675784402519
2017-07-15,-12.327853581493489
2017-08-01,-12.943415707838827
2017-08-15,-12.572951380404092
2017-09-01,-12.63434057994495
2017-09-15,-13.521471327515744
2017-10-01,-13.031269999798306
2017-10-15,-12.269978116074737
2017-11-01,-11.39978137116272
2017-11-15,-11.480590964736926
2017-12-01,-11.732851330440733
2017-12-15,-13.284378848423186
2018-01-01,-12.96224401576385
2018-01-15,-12.97662460505365
2018-02-01,-11.989532407848623
2018-02-15,-12.816793205306341
2018-03-01,-12.002432402619318
2018-03-15,-12.368392553086858
2018-04-01,-12.502082959766499
2018-04-15,-13.069319760936756
2018-05-01,-13.478319259105536
2018-05-15,-12.483983737292006
2018-06-01,-13.51511123287404
2018-06-15,-13.05267546817748
2018-07-01,-12.858141753410576
2018-07-15,-12.867169452936071
2018-08-01,-13.585930474159499
2018-08-15,-13.336580542985988
2018-09-01,-12.620375394562837
2018-09-15,-12.765568061674728
2018-10-01,-12.474116059600025
2018-10-15,-11.943976600058638
2018-11-01,-11.940485970758552
2018-11-15,-12.565480307315319
2018-12-01,-12.989397018364517
2018-12-15,-12.872256002233488
2019-01-01,-13.493962148917952
2019-01-15,-13.272857546208872
2019-02-01,-13.261449710667542
2019-02-15,-13.212646413892694
2019-03-01,-13.394521206906772
2019-03-15,-13.139651329956568
2019-04-01,-13.064949040215224
2019-04-15,-13.063087114800043
2019-05-01,-13.413794677446164
2019-05-15,-12.512590355760565
2019-06-01,-11.878303926334501
2019-06-15,-13.065835649338402
2019-07-01,-13.581006388350874
2019-07-15,-13.370418485429733
2019-08-01,-12.283763772338295
2019-08-15,-13.564253358573602
2019-09-01,-13.349962350961343
2019-09-15,-13.379289132231817
2019-10-01,-13.595608685721393
2019-10-15,-12.373905735400973
2019-11-01,-13.05743617587572
2019-11-15,-12.045244054198733
2019-12-01,-11.858131623508735
2019-12-15,-13.692808293964562
2020-01-01,-12.981923447004425
2020-02-01,-12.791090353969956
2020-02-15,-13.430290452897786
2020-03-01,-12.76464239597256
2020-03-15,-12.33956720841133
2020-04-01,-12.88625929455261
2020-04-15,-13.047163876544413
2020-05-01,-13.64696883999217
2020-05-15,-13.198539947635195
2020-06-01,-13.575494457320326
2020-06-15,-13.210341803527974
2020-07-01,-13.660905672133897
2020-07-15,-13.723071542669167
2020-08-01,-13.732328575978675
2020-08-15,-13.727412641204694
2020-09-01,-13.052556538441575
2020-09-15,-12.81285846855192
2020-10-01,-12.971577954805
2020-10-15,-12.594279051195148
2020-11-01,-12.592732158813593
2020-11-15,-12.581550008531025
2020-12-01,-12.859046155420033
2020-12-15,-12.984866937078419
2021-01-01,-12.977445246837384
2021-01-15,-13.315369490345232
2021-02-01,-13.769367020532577
2021-02-15,-13.605322253747394
2021-03-01,-13.08622060790797
2021-03-15,-13.021014700599688
2021-04-01,-13.330391053211871
2021-04-15,-13.393555716510212
2021-05-01,-13.250401597160305
2021-08-15,-12.39780698662249
2021-09-01,-11.969812237417779
2021-09-15,-12.794711105918553
2021-10-01,-11.778381610117538
2021-10-15,-11.623561411029321
2021-11-01,-12.035473407414598
2021-11-15,-13.112761689517393
2021-12-01,-12.128821193287946
2021-12-15,-12.499134930284916
