"","date","VH_hectareID_12","VH_sd_hectareID_12","VH_hectareID_02","VH_sd_hectareID_02","VH_hectareID_06","VH_sd_hectareID_06","VH_hectareID_11","VH_sd_hectareID_11","VH_hectareID_63","VH_sd_hectareID_63","VH_hectareID_62","VH_sd_hectareID_62","VH_hectareID_61","VH_sd_hectareID_61","VH_hectareID_26","VH_sd_hectareID_26","VH_hectareID_25","VH_sd_hectareID_25","VH_hectareID_24","VH_sd_hectareID_24","VH_hectareID_23","VH_sd_hectareID_23","VH_hectareID_21","VH_sd_hectareID_21","VH_hectareID_22","VH_sd_hectareID_22","VH_hectareID_20","VH_sd_hectareID_20","VH_hectareID_64","VH_sd_hectareID_64","VH_hectareID_34","VH_sd_hectareID_34","VH_hectareID_33","VH_sd_hectareID_33","VH_hectareID_32","VH_sd_hectareID_32","VH_hectareID_31","VH_sd_hectareID_31","VH_hectareID_30","VH_sd_hectareID_30","VH_hectareID_29","VH_sd_hectareID_29","VH_hectareID_28","VH_sd_hectareID_28","VH_hectareID_42","VH_sd_hectareID_42","VH_hectareID_41","VH_sd_hectareID_41","VH_hectareID_39","VH_sd_hectareID_39","VH_hectareID_38","VH_sd_hectareID_38","VH_hectareID_37","VH_sd_hectareID_37","VH_hectareID_35","VH_sd_hectareID_35","VH_hectareID_50","VH_sd_hectareID_50","VH_hectareID_48","VH_sd_hectareID_48","VH_hectareID_47","VH_sd_hectareID_47","VH_hectareID_46","VH_sd_hectareID_46","VH_hectareID_45","VH_sd_hectareID_45","VH_hectareID_44","VH_sd_hectareID_44","VH_hectareID_43","VH_sd_hectareID_43","VH_hectareID_58","VH_sd_hectareID_58","VH_hectareID_57","VH_sd_hectareID_57","VH_hectareID_56","VH_sd_hectareID_56","VH_hectareID_55","VH_sd_hectareID_55","VH_hectareID_54","VH_sd_hectareID_54","VH_hectareID_52","VH_sd_hectareID_52","VH_hectareID_51","VH_sd_hectareID_51","VH_hectareID_59","VH_sd_hectareID_59","VH_hectareID_49","VH_sd_hectareID_49","VH_hectareID_53","VH_sd_hectareID_53"
"21",2016-09-30,-12.326741,1.108225,-12.745621,0.911971,-12.299007,1.215377,-12.435486,1.518828,NA,NA,NA,NA,NA,NA,-12.100881,1.189809,NA,NA,-14.575948,1.725248,NA,NA,NA,NA,-12.737038,0.864533,NA,NA,NA,NA,NA,NA,-12.578327,0.817372,NA,NA,-13.366458,0.916353,-14.08283,1.902724,NA,NA,-12.021287,1.053615,-14.449477,0.935211,-13.32846,0.965595,-14.089646,0.920047,-13.168825,1.227412,-15.041537,0.772718,-14.024138,1.774511,-12.947343,0.903451,-13.734644,0.87506,-15.407474,2.767372,-13.896045,1.198739,-13.970948,0.882865,-14.174754,0.813369,-12.906452,0.969253,-11.517475,0.773197,-14.22528,2.19833,-13.603824,0.937874,-10.75424,0.962468,-13.265939,1.589976,-13.198849,1.183219,-11.753559,1.126984,-12.228397,1.16532,-13.861147,1.034567,-14.333918,2.213964
"22",2016-10-12,-11.884494,0.851649,-12.773263,1.096604,-11.781677,1.323755,-12.504312,1.026711,NA,NA,NA,NA,NA,NA,-11.698155,1.202349,NA,NA,-13.209884,1.492794,NA,NA,NA,NA,-12.492384,1.085403,NA,NA,NA,NA,NA,NA,-13.239376,0.986064,NA,NA,-12.572469,0.741277,-13.194268,1.944164,NA,NA,-11.561677,1.51027,-13.454843,1.121413,-12.865317,0.806367,-13.414133,0.831245,-12.329053,1.194172,-13.357512,0.656922,-14.099015,1.749119,-12.761091,1.54668,-13.352204,0.844775,-14.530271,2.983136,-13.366922,1.036131,-13.172243,0.799722,-13.670347,1.127746,-12.367609,0.771725,-11.223013,1.248044,-12.536416,2.296424,-14.231857,0.943449,-11.08678,1.182932,-11.658646,1.389496,-13.114832,1.525781,-12.573637,0.860409,-11.944045,1.221731,-13.414947,1.087147,-13.923816,2.105907
"23",2016-10-24,-12.127083,0.768879,-13.522554,0.808218,-12.173003,1.012345,-12.924163,1.132717,NA,NA,NA,NA,NA,NA,-13.008028,0.95364,NA,NA,-13.984213,1.80398,NA,NA,NA,NA,-13.352748,0.820722,NA,NA,NA,NA,NA,NA,-13.067106,0.819913,NA,NA,-13.207256,1.015725,-14.149491,2.18313,NA,NA,-11.952112,1.144173,-14.770043,1.236967,-13.683494,0.902852,-14.051281,0.771743,-12.802419,1.174329,-14.633222,0.654684,-13.451776,1.721567,-13.212142,0.780533,-14.51809,0.99098,-15.818396,2.724506,-13.108775,1.126098,-13.338682,0.961724,-13.954312,0.709035,-13.334392,0.92379,-12.945228,0.751703,-13.238683,2.293292,-14.443786,1.243552,-11.485787,0.988954,-13.183008,1.432885,-13.60172,1.349578,-13.741563,0.917682,-12.807835,1.522333,-13.912739,1.01093,-15.148382,2.244644
"24",2016-11-05,-12.234812,1.049003,-13.580077,0.921647,-12.216294,1.058598,-12.978412,0.762374,NA,NA,NA,NA,NA,NA,-13.257891,1.131656,NA,NA,-15.267546,2.043722,NA,NA,NA,NA,-13.322403,1.237235,NA,NA,NA,NA,NA,NA,-14.121085,1.295611,NA,NA,-12.836424,0.928201,-13.339855,2.166656,NA,NA,-12.07503,1.556478,-14.357857,0.918224,-13.017134,1.129265,-13.979306,0.810462,-13.203471,0.79248,-14.839711,0.849749,-14.083193,2.039587,-13.170299,0.84446,-14.460104,0.697451,-15.165072,2.684637,-13.580728,0.863419,-14.693937,1.333995,-14.020475,1.466138,-12.82919,0.90226,-12.816563,0.81327,-13.770461,2.58882,-14.229744,1.013122,-11.935887,1.631534,-11.544336,1.75964,-13.082269,1.602964,-13.543598,0.983006,-12.860788,1.691904,-13.170884,0.978267,-14.906703,2.151088
"25",2016-11-17,-11.734812,0.956626,-12.352433,0.762455,-11.820485,0.897659,-11.734895,1.032167,NA,NA,NA,NA,NA,NA,-12.415988,1.24378,NA,NA,-13.612987,1.69059,NA,NA,NA,NA,-11.878768,1.181693,NA,NA,NA,NA,NA,NA,-13.482649,0.956701,NA,NA,-12.109724,0.791417,-13.032632,2.560114,NA,NA,-11.628286,1.361697,-13.403492,0.910408,-12.422326,0.734063,-13.07261,0.808336,-11.825345,0.745317,-12.235655,1.030298,-14.05364,2.031022,-12.357053,1.086778,-12.629891,0.844522,-14.221954,3.123625,-12.291879,0.725269,-13.2307,0.778438,-13.464121,1.038828,-12.303973,0.797902,-12.177956,0.851131,-12.183896,2.332467,-13.046444,0.730826,-11.391584,1.473396,-12.286004,1.813539,-12.093552,1.890032,-12.947178,0.947912,-11.851993,1.706259,-13.33111,0.919823,-13.830695,2.526796
"26",2016-11-29,-12.520082,1.015278,-12.823448,0.917139,-12.732128,1.456003,-12.240013,0.679291,NA,NA,NA,NA,NA,NA,-13.319542,0.892977,NA,NA,-14.092217,1.779988,NA,NA,NA,NA,-12.774246,0.94878,NA,NA,NA,NA,NA,NA,-13.497844,0.951309,NA,NA,-13.057552,0.70309,-13.978228,2.402405,NA,NA,-12.467797,1.357633,-13.474192,0.984072,-13.037969,0.767216,-13.130245,0.651195,-12.654326,0.778915,-14.422544,0.884376,-13.459356,1.674658,-13.055912,0.863268,-14.146741,1.026054,-15.3069,2.932581,-13.099481,0.74276,-13.804074,0.757595,-14.263017,1.417038,-12.723503,1.036299,-12.268546,0.97036,-13.263213,2.496013,-13.26896,0.731356,-11.549184,1.260498,-12.858235,1.725219,-13.454988,1.589705,-12.932688,1.131502,-13.268436,1.313742,-12.958222,1.087086,-14.65155,2.375175
"27",2016-12-11,-11.913374,0.814449,-12.916613,0.921806,-12.055724,1.255231,-12.0834,0.927486,NA,NA,NA,NA,NA,NA,-13.040605,1.093583,NA,NA,-13.721607,1.832007,NA,NA,NA,NA,-12.51743,1.147013,NA,NA,NA,NA,NA,NA,-14.11304,1.041269,NA,NA,-12.595265,0.750529,-14.378697,2.025829,NA,NA,-12.612709,1.262174,-13.489918,1.048338,-12.566141,0.932143,-13.506729,0.831776,-12.33548,0.742897,-12.563773,0.729024,-13.665556,1.388135,-11.934497,0.653834,-13.790821,0.889275,-14.579864,3.221767,-12.340867,0.771189,-13.634052,0.53417,-12.820539,0.929172,-12.410672,0.944495,-12.818161,0.743121,-12.341558,2.706149,-13.105912,0.648638,-12.462523,1.180353,-11.760162,1.878041,-13.072703,1.304587,-13.119629,0.914925,-12.44469,1.819163,-13.465906,1.009279,-14.511704,2.193553
"28",2016-12-23,-12.597307,1.112003,-12.965194,1.061072,-12.547898,1.180631,-12.593952,1.014061,NA,NA,NA,NA,NA,NA,-13.617243,1.046264,NA,NA,-13.851538,1.899571,NA,NA,NA,NA,-12.549644,0.95248,NA,NA,NA,NA,NA,NA,-13.533731,0.936947,NA,NA,-13.382546,1.155999,-13.911841,1.527586,NA,NA,-12.838397,1.162761,-13.953413,0.875182,-12.646823,0.718506,-14.32778,0.994919,-12.11283,0.762692,-12.952622,0.853445,-14.633775,1.654086,-12.927397,1.023428,-12.417276,0.665058,-14.867526,3.364926,-12.727674,0.840488,-13.485507,0.922966,-13.007923,0.787611,-13.008479,0.782993,-12.860907,1.089693,-12.83812,2.25692,-13.698767,1.251547,-11.94691,1.672865,-13.484481,1.212666,-13.314969,1.921674,-12.900105,0.92852,-12.361787,1.603374,-13.765851,1.167405,-15.469681,2.375642
"29",2017-01-04,-13.198824,1.119789,-14.079007,1.090548,-13.700945,1.205418,-13.496789,0.908478,-15.219204,0.819775,-15.077747,1.483789,-13.568458,0.943603,-13.574517,0.88836,-13.953454,1.102921,-14.077893,1.742418,-13.580854,0.646505,-13.674963,0.704648,-13.177479,0.850021,-12.574265,0.835564,-14.277884,0.716192,-13.988594,0.895569,-13.60934,1.470325,-13.010383,0.962961,-13.386741,0.586995,-13.797569,1.919294,-13.601317,0.996501,-12.421384,0.879675,-13.16429,1.352573,-13.215246,1.051822,-13.838702,0.765152,-13.852896,0.708248,-14.758502,0.911124,-14.099701,2.119398,-13.199388,0.705808,-14.759062,0.97534,-14.626667,3.190764,-13.932839,0.865191,-14.111967,0.799184,-14.221343,0.688655,-13.462848,0.859131,-13.045062,0.963665,-12.829502,2.33628,-14.22733,1.144156,-11.584895,1.148297,-12.422933,1.472354,-14.084174,1.687996,-13.573254,1.194286,-12.585526,1.642999,-13.024948,0.926446,-14.865254,2.468153
"30",2017-01-16,-12.706179,1.136376,-13.766451,0.930263,-13.013607,1.258209,-13.016004,1.001911,-14.093922,0.872353,-15.34366,1.624179,-13.985148,1.005417,-13.935068,1.06701,-13.333959,0.763492,-14.051851,1.805522,-12.834408,0.885459,-13.326259,0.623829,-13.19882,1.19809,-13.12015,1.002976,-14.147407,0.537977,-14.144229,1.021548,-13.571386,0.887488,-13.616441,0.752166,-13.299371,0.866983,-14.470994,1.483486,-13.089561,0.908155,-12.846937,1.186188,-13.483054,0.768423,-13.401797,0.681385,-14.120372,1.038855,-13.437125,0.693421,-14.672334,1.026747,-13.959201,1.429058,-13.601377,1.005929,-14.915536,0.954631,-15.031597,3.186525,-14.569211,1.076048,-14.070858,1.158126,-14.169844,0.744075,-13.948959,0.87138,-13.208046,0.951027,-13.551053,2.82509,-14.700608,0.961185,-11.043946,1.454637,-13.114114,1.115922,-13.734959,1.324079,-13.792379,0.934074,-13.014456,1.404094,-13.114717,1.425437,-14.949498,2.257353
"31",2017-01-28,-12.985377,1.316737,-13.926534,1.134564,-13.294391,0.99791,-12.54022,0.811668,-14.958643,0.626573,-14.891158,1.233706,-13.711914,0.939568,-13.766714,1.096981,-13.684585,0.71849,-15.205223,1.772048,-14.019836,1.079222,-12.826461,0.84954,-13.032253,1.044059,-12.781788,0.979794,-14.223044,0.787053,-13.880416,0.88407,-13.391248,1.37393,-13.730868,0.895125,-12.876324,1.106083,-14.081471,2.290079,-13.243016,1.376332,-12.484596,1.310856,-13.272633,0.768832,-13.496374,0.856406,-13.805788,0.978635,-13.14047,0.8052,-14.326376,1.013299,-14.227015,1.701518,-13.542388,0.684377,-13.850942,0.772462,-14.809268,3.396974,-13.697509,1.071818,-13.415718,1.105545,-13.80411,0.95902,-13.160377,1.401489,-13.541339,0.866844,-13.615413,2.754076,-14.253202,1.199499,-11.648263,0.665795,-12.543554,1.096637,-13.972978,1.401593,-14.016408,1.485354,-13.052056,1.531808,-13.380056,0.768599,-14.70718,2.390393
"32",2017-02-09,-11.633443,1.16634,-12.777425,1.164273,-12.22942,1.112963,-11.857023,0.835084,-11.144192,0.640347,-12.017546,1.641718,-12.323455,1.15459,-12.042235,1.17174,-12.796327,0.940477,-11.740322,1.633224,-12.066946,0.667594,-11.949107,0.821669,-11.887631,0.852993,-11.646632,0.872291,-12.663296,0.68234,-12.232505,0.890712,-12.329562,0.86352,-12.951498,0.843377,-11.108196,0.990381,-12.269306,1.99139,-12.194979,0.903183,-11.948348,1.26048,-12.610525,0.808389,-12.60253,0.798412,-12.48487,1.002279,-11.430493,0.683014,-11.490933,1.239511,-12.769683,1.683396,-12.28323,0.701531,-12.170439,0.876089,-14.129087,3.891123,-12.423415,0.969088,-12.922469,0.894655,-12.738588,0.732742,-12.600558,0.736579,-11.772625,0.902253,-12.527754,2.98248,-13.482772,1.118875,-11.414856,1.287822,-12.02447,1.298772,-13.025128,1.281021,-12.05101,0.864691,-11.639689,1.080698,-11.763911,0.99184,-13.468546,2.15197
"33",2017-02-21,-12.332207,1.039846,-12.556439,1.129513,-12.356454,1.010561,-11.788815,0.993303,-11.419304,0.933161,-12.730479,1.309209,-12.798012,0.990808,-12.58404,1.172028,-12.741433,0.812945,-13.030174,1.665732,-11.990246,0.705509,-12.198231,0.936141,-12.05134,1.256396,-11.523856,0.760154,-13.045671,0.697716,-12.270736,0.917549,-11.83218,1.104701,-12.73684,0.819522,-11.571758,0.945208,-14.899599,2.299296,-12.166902,0.801232,-11.793826,1.375202,-12.513277,0.859046,-12.473558,0.740195,-13.582758,0.785169,-11.7837,0.903101,-12.517063,0.892038,-13.499167,1.48889,-12.721552,0.609602,-12.959685,0.726919,-14.25176,3.931181,-12.734775,1.004957,-13.821855,1.203208,-13.421663,0.758979,-12.422964,0.859395,-12.085844,1.173782,-11.97392,2.16334,-13.740553,1.303424,-11.882947,1.590058,-12.364248,1.539668,-13.548358,1.246411,-12.484358,0.879492,-12.208968,1.166273,-12.852137,0.429692,-14.428413,2.628487
"34",2017-03-05,-12.948067,0.848474,-13.241958,1.11947,-13.527662,2.111394,-13.362425,1.113079,-14.319065,1.058344,-15.13619,1.409203,-14.800716,0.963743,-13.197734,1.048915,-13.147588,0.856496,-14.38238,1.846706,-14.243595,0.770639,-13.691659,1.094692,-13.171396,1.17497,-13.565022,0.625213,-14.05173,1.355453,-14.205004,1.055425,-13.716745,0.886367,-13.754616,0.892571,-13.013127,0.928516,-14.516759,1.543815,-13.071128,0.939945,-12.928125,1.604766,-14.049716,0.859075,-13.473506,0.790595,-14.139272,1.348781,-12.798685,0.925364,-14.494485,1.098154,-14.129331,1.889848,-13.832548,0.577744,-14.21058,0.834751,-16.621477,3.562211,-13.795863,0.881426,-13.515837,1.029088,-13.999648,0.685712,-13.529854,1.3707,-13.431895,0.851722,-12.746647,3.001831,-14.838254,1.057864,-12.525868,1.009629,-12.528371,1.502911,-13.793136,1.112327,-13.339548,0.839316,-12.783562,1.369068,-13.835968,0.805997,-14.713726,2.211269
"35",2017-03-17,-13.611472,1.007332,-13.482676,0.992188,-12.706169,1.270789,-12.775333,1.128502,-14.073625,1.319984,-15.316769,1.619214,-13.240602,0.924197,-13.483193,1.073853,-13.763691,0.872892,-14.736339,1.958958,-12.844214,0.775271,-13.666463,0.866424,-12.961821,1.346264,-12.872538,0.55946,-13.44765,0.916399,-13.712649,0.740638,-13.643797,0.780655,-13.020818,0.823879,-12.996087,0.723556,-13.647054,2.029794,-13.495564,0.783017,-11.856814,1.347785,-13.769493,0.903958,-12.977599,1.011422,-13.636668,0.97944,-12.959873,1.188746,-14.388264,0.832507,-14.130239,2.246886,-13.837285,0.701104,-13.416633,0.969565,-14.179556,3.480834,-13.022897,0.961993,-13.713958,0.797892,-14.010123,0.796193,-12.59143,0.963793,-13.532587,0.73545,-13.367212,2.751214,-13.826218,1.344371,-11.991227,1.236847,-13.005582,1.291764,-14.833283,1.468934,-13.178226,1.191269,-13.206574,1.305564,-14.232205,1.061936,-14.473899,2.692988
"36",2017-03-29,-12.699039,0.910915,-12.859624,1.112887,-12.693153,0.939501,-12.355205,1.692026,-11.386685,1.040498,-13.620327,1.812123,-12.930748,0.980104,-12.825103,1.103926,-13.089138,0.854153,-13.177664,1.90432,-12.559244,0.89864,-12.928553,0.844317,-12.141681,1.237701,-12.029236,1.200013,-13.742557,1.037495,-13.290917,0.71103,-13.099799,1.115789,-12.791159,0.934618,-12.430281,0.725485,-14.376786,2.384677,-12.486485,1.168434,-12.146166,1.345456,-13.199583,0.725537,-12.132901,0.767909,-13.633799,0.977659,-12.0708,0.795508,-12.541219,0.833177,-14.167258,1.756775,-12.233818,0.764709,-12.632534,0.81403,-14.757514,2.590528,-12.011848,1.383256,-13.522168,0.690464,-12.977292,0.840872,-12.921841,0.833281,-12.517572,0.939374,-11.658143,2.50887,-13.642732,0.926924,-10.702557,1.370012,-12.76943,1.795603,-13.362136,1.728454,-12.212697,1.282302,-12.419665,1.184875,-12.45749,1.247438,-13.140227,2.779768
"37",2017-04-10,-13.010572,0.988616,-13.326445,0.85065,-13.368855,1.0688,-13.776071,1.194598,-14.412005,1.129888,-14.957861,1.322226,-13.806013,0.830184,-13.196258,0.929994,-13.431339,0.629987,-14.403331,1.934415,-13.379053,0.777383,-13.451341,0.8267,-12.737587,0.948985,-11.879482,0.881121,-13.411654,0.842412,-13.372506,0.833077,-13.558747,0.934696,-13.104987,0.932925,-13.273461,0.776852,-14.630566,1.849899,-13.440145,0.924529,-12.423188,1.390374,-14.447154,0.871733,-12.274431,0.70463,-13.668409,0.892476,-12.670783,0.948781,-12.695449,0.795773,-14.397201,1.247717,-13.573848,0.580419,-14.17826,0.813614,-16.870724,3.636777,-13.229805,0.810931,-13.732089,0.637651,-14.197856,0.681098,-12.942028,0.782499,-12.552247,1.023696,-12.577445,2.595957,-13.972517,0.906547,-12.071683,1.054628,-12.985433,1.812729,-14.672103,1.72069,-13.008023,1.289811,-13.155428,1.280457,-14.023977,1.239765,-13.951983,2.419494
"38",2017-04-22,-13.264484,1.263213,-13.396794,0.692277,-13.49039,1.441684,-13.91282,1.355337,-14.77202,1.14693,-14.585352,1.755828,-13.788879,0.9791,-13.190821,1.327209,-14.105688,0.906305,-14.279352,1.934395,-13.807529,0.957027,-14.108826,0.834075,-13.151355,1.075722,-12.770403,0.969948,-13.837191,0.69668,-14.231855,1.182066,-14.013571,0.937364,-13.859144,1.076757,-12.994624,0.905659,-13.65556,2.122004,-13.633709,0.710949,-12.950208,1.252314,-14.329803,0.664509,-14.079783,0.818049,-14.033795,0.598171,-12.69568,0.735203,-14.607369,1.010693,-14.007536,1.677006,-13.055034,0.660279,-14.178568,0.933603,-14.756253,3.029886,-13.535605,0.921203,-14.830761,0.802553,-13.930275,0.870068,-13.456705,0.904569,-12.569344,0.86986,-12.518298,2.418596,-15.06043,1.451587,-11.050715,1.094448,-12.674209,1.271557,-14.232208,1.736192,-13.698848,1.120695,-13.298057,1.133264,-14.36717,1.005188,-15.097001,2.697365
"39",2017-05-04,-12.16229,0.977065,-13.427124,0.766431,-13.163819,1.15489,-13.108811,1.283798,-13.224933,0.794324,-14.050806,1.475017,-13.766062,1.062081,-12.704113,1.234604,-13.112784,0.78488,-14.346935,2.085012,-12.428528,0.720526,-13.826742,0.638636,-12.265853,0.888149,-11.637035,1.053004,-12.693008,0.70725,-13.209363,0.857876,-13.325449,1.095774,-12.775874,0.885209,-12.698423,0.733528,-12.86146,2.066261,-12.404263,0.636487,-12.069313,1.732822,-13.357738,1.073404,-12.324629,0.873478,-13.207657,0.669602,-12.448683,1.155593,-12.740412,1.06452,-13.483173,1.748817,-12.865334,0.806271,-12.958407,0.998529,-13.79129,3.517235,-13.022644,0.652192,-13.994031,1.034089,-14.090582,0.706385,-12.418792,0.778015,-13.636801,1.179557,-12.833645,1.938368,-13.401209,0.861206,-11.52375,1.158149,-13.207225,1.763535,-14.850367,1.796345,-13.508552,1.196614,-13.169759,1.246231,-12.50249,1.031565,-13.962233,2.289633
"40",2017-05-16,-13.227825,1.613821,-13.776359,0.702281,-12.958499,1.481351,-13.636405,1.023934,-14.144946,0.862803,-14.648655,1.77995,-14.361253,0.907243,-14.469184,1.770203,-14.286098,1.007242,-14.687359,2.155638,-13.618821,0.815081,-14.225845,0.882606,-12.707762,0.922085,-12.480515,1.027676,-13.835379,0.584762,-14.553152,0.698667,-13.817018,1.109165,-13.843645,0.778816,-13.142731,0.769282,-13.432841,2.33423,-13.488259,0.827162,-13.159978,1.836225,-13.878944,0.812884,-13.554599,1.004886,-13.56839,0.600235,-12.770768,0.910527,-13.601895,0.791847,-14.387729,1.61382,-13.724665,0.809284,-14.390351,0.841288,-15.577556,3.304068,-13.704935,1.042567,-14.325058,0.959921,-14.339786,0.836641,-12.902997,1.181066,-13.703101,0.887904,-12.979449,2.797895,-13.966072,1.027834,-12.791575,1.006024,-13.298987,1.17818,-13.147771,1.300784,-13.604443,1.478236,-13.74175,1.343056,-13.737004,1.172692,-14.975332,2.361062
"41",2017-05-28,-12.419097,1.027195,-12.937171,0.646394,-13.688316,1.526553,-13.297641,0.958861,-13.305189,0.951347,-13.965989,1.578214,-13.664016,0.676602,-13.603629,1.187735,-13.458109,0.852236,-13.595466,2.253778,-12.647317,0.836746,-12.523629,0.789456,-12.050953,1.598316,-12.765074,1.080668,-12.428203,0.727499,-13.765195,0.917534,-13.66444,1.151329,-13.509978,0.88537,-12.339054,0.859574,-13.299479,2.288144,-12.47764,0.733204,-12.265066,1.453372,-13.48394,0.892267,-13.522468,0.971244,-13.423525,0.729561,-13.092244,0.768894,-12.524054,0.772357,-13.59218,1.780646,-12.337298,0.713152,-13.034924,0.757751,-14.944525,3.158812,-12.955798,0.780813,-13.734752,0.861759,-13.796485,0.732694,-12.820498,0.891716,-12.228457,1.336951,-12.845612,2.805317,-13.423198,0.923392,-12.044849,1.598154,-11.510064,1.767678,-13.318314,1.852721,-13.72881,1.296818,-12.657675,1.696172,-12.456541,0.89456,-13.840845,2.21357
"42",2017-06-09,-13.270634,0.893965,-13.443023,0.849714,-12.795076,1.474801,-12.957565,0.884662,-14.585891,0.950752,-14.924812,1.56965,-14.48271,0.734834,-12.100865,1.680425,-13.47749,0.970349,-15.41675,2.050598,-12.988114,0.767946,-13.476202,0.67481,-13.145597,1.171796,-12.641798,1.031579,-13.762076,1.479796,-14.29443,0.843524,-13.479153,0.959599,-13.653122,0.784929,-13.048693,1.325294,-14.268632,2.460801,-12.83056,0.710657,-12.64528,1.439221,-13.856688,0.984314,-13.514243,1.314497,-13.788511,0.567967,-12.737808,1.145957,-13.207575,0.79714,-13.765529,1.628219,-12.707212,0.784082,-14.609213,0.980239,-15.581257,3.566048,-13.986351,1.052177,-14.119467,1.032006,-14.161312,0.700121,-13.116433,0.852981,-13.853018,0.83344,-12.996348,2.821103,-13.040121,0.63727,-12.287622,1.382545,-13.422173,1.290116,-12.987035,1.636282,-13.820964,1.06369,-13.393383,1.224306,-13.182108,0.799172,-14.867585,2.145107
"43",2017-06-21,-13.32381,1.584623,-13.732712,0.841091,-13.596137,1.185724,-13.065089,0.863667,-14.723483,0.718675,-15.14724,1.77971,-13.945091,0.735135,-11.944737,1.099046,-13.453696,1.016737,-15.146355,2.02738,-14.267431,0.810346,-13.892503,0.785194,-13.412103,1.248177,-13.447916,1.045057,-14.311084,1.016879,-15.172026,0.824474,-14.098756,0.951816,-13.559197,0.671883,-13.48097,1.032789,-14.594236,1.819654,-13.611191,0.89154,-12.326838,1.249041,-13.635741,0.911575,-13.370524,0.765891,-13.638437,0.98391,-13.75715,0.947228,-14.144034,1.062809,-14.916651,1.709961,-13.195592,0.937867,-14.169954,0.712316,-16.180996,3.003072,-14.028129,0.962975,-14.355677,0.934479,-14.29547,0.729902,-13.392975,0.96714,-13.83152,1.055918,-13.638733,2.762676,-14.10918,0.869288,-12.001632,1.136463,-12.313223,1.884137,-14.068254,1.562375,-13.570202,0.796054,-12.844053,1.213229,-14.267005,1.27897,-15.469975,2.058479
"44",2017-07-03,-12.442713,0.889506,-13.709617,1.024963,-13.431092,1.148971,-12.987857,0.881031,-14.262353,0.919716,-14.698883,1.744326,-13.829757,0.819788,-12.757947,1.446602,-14.544507,0.914515,-13.741908,1.736805,-13.169619,0.872282,-13.704081,1.100627,-13.331935,1.208649,-12.820486,0.760405,-14.102031,1.006373,-15.337373,1.403625,-13.258684,0.878892,-13.633508,0.5805,-13.272763,1.022089,-13.82355,2.041139,-13.233697,1.029357,-12.214092,1.262261,-13.665615,0.87527,-13.967216,0.683974,-13.604964,0.84618,-13.267579,0.70191,-14.205041,0.77391,-14.472972,1.407225,-13.357252,0.900215,-14.195633,0.80847,-14.283666,3.291654,-14.343824,0.818593,-14.465237,0.755826,-13.938108,0.76853,-13.863369,1.025385,-13.399853,0.754304,-12.972288,2.622816,-14.025166,0.884654,-12.080918,1.182591,-13.108196,1.718376,-13.860208,1.577343,-14.552067,1.335627,-12.986719,1.225933,-12.923149,0.869009,-15.214793,2.27413
"45",2017-07-15,-12.2726,0.868749,-12.834005,0.937114,-12.829118,1.278898,-11.575572,0.858966,-13.197575,0.746569,-13.739456,1.349662,-13.115199,0.86168,-10.800002,1.454086,-12.707136,0.915962,-14.08473,1.657107,-12.403497,0.653827,-12.986724,1.089136,-12.131366,1.000913,-11.48745,1.15429,-13.116717,1.152834,-13.287395,1.024779,-13.471178,0.847994,-13.237882,0.57837,-12.685704,0.815919,-14.714952,2.362579,-11.515189,0.928298,-12.053162,1.169598,-13.349638,1.059572,-12.553685,1.031195,-13.054456,0.852934,-12.544139,0.797452,-12.280049,0.746561,-13.971157,1.648695,-12.333836,0.788216,-12.505605,0.714392,-15.811598,3.208744,-12.505174,0.872302,-13.052948,1.249996,-13.446843,0.843274,-12.785958,1.279694,-12.555753,0.947555,-13.48439,2.567006,-12.933266,0.877483,-10.649639,1.671765,-11.967746,2.136678,-14.014709,1.600312,-12.633076,0.756232,-12.106376,1.130198,-12.888112,1.437141,-14.064519,2.44507
"46",2017-07-27,-12.431628,0.829292,-14.275072,0.809976,-13.272049,1.511857,-12.927113,0.790603,-14.955855,0.905545,-15.012304,1.347431,-14.489088,1.031857,-11.233373,1.385411,-14.631223,1.166399,-14.051017,1.822475,-14.017395,0.904755,-14.023919,1.127946,-13.289,0.894046,-13.478855,1.035059,-13.955139,1.054071,-14.885667,0.990649,-13.640402,0.790772,-13.868654,0.881653,-13.730156,0.718306,-15.461144,1.990755,-13.352171,0.791053,-11.896108,1.747379,-14.332248,1.035021,-13.959143,0.748335,-14.306145,1.192489,-13.173947,0.789964,-13.821856,0.796629,-14.40255,1.997582,-14.072429,0.733513,-14.214701,0.867512,-17.33121,4.021089,-13.729746,1.102109,-14.621753,0.869745,-14.145606,0.989982,-13.73251,1.041183,-13.263055,0.785887,-13.205203,2.474299,-14.364863,0.874633,-11.691595,1.108322,-12.883052,2.852815,-14.886406,1.48516,-13.413606,1.415766,-12.395228,1.255279,-13.670721,0.993819,-15.536028,2.20276
